player,pos,season,pred_ppg,avg_pick,raw_year_exp,capped_year_exp,threshold,experience_cohort,projection_tier,played_games,active_ppg,season_points,managed_points_above_waiver,forecast_managed_points,managed_residual_points,managed_miss_30,managed_upside_20,boom_weeks,pred_salary,pred_salary_raw,actual_salary,actual_salary_observed,training_through_year,data_rolling_origin,normalization_uses_target_actuals,method_version
Darren Waller,TE,2022,9.940866676113796,53.35,6.0,4.0,8.0,threshold_or_below,elite,6,8.933333333333334,53.6,26.0,79.05386681782073,-53.05386681782073,True,False,1,20.853240280961227,20.0004775142748,26.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
David Njoku,TE,2022,6.319977926585251,149.63,5.0,5.0,8.0,threshold_or_below,starter,12,8.433333333333334,101.2,50.900000000000006,21.119646825364015,29.78035317463599,False,True,5,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Dawson Knox,TE,2022,7.571809736199427,101.53,3.0,3.0,8.0,threshold_or_below,elite,14,7.742857142857143,108.4,51.2,41.14895577919083,10.051044220809175,False,True,4,3.3450115172753776,2.492248750588948,2.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Donald Parham,TE,2022,3.935236911701197,282.0,2.0,2.0,8.0,threshold_or_below,fringe,4,3.2750000000000004,13.100000000000001,1.8000000000000007,0.0,1.8000000000000007,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Evan Engram,TE,2022,6.548855873452206,173.99,5.0,5.0,8.0,threshold_or_below,starter,15,9.1,136.5,77.9,24.7816939752353,53.118306024764706,False,True,6,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Foster Moreau,TE,2022,4.04226762151227,303.32,3.0,3.0,8.0,threshold_or_below,fringe,12,5.333333333333333,64.0,16.8,0.0,16.8,False,True,3,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Geoff Swaim,TE,2022,3.657034336049643,308.872916166244,7.0,4.0,8.0,threshold_or_below,fringe,9,1.877777777777778,16.900000000000002,5.4,0.0,5.4,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
George Kittle,TE,2022,10.78004203424615,50.5,5.0,5.0,8.0,threshold_or_below,elite,13,11.715384615384616,152.3,94.4,92.48067254793841,1.9193274520615944,False,False,4,22.104636057672533,21.251873290986104,17.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Gerald Everett,TE,2022,6.267008948209467,159.94,5.0,5.0,8.0,threshold_or_below,starter,13,7.184615384615385,93.4,36.900000000000006,20.272143171351473,16.627856828648532,False,True,4,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Greg Dulcich,TE,2022,4.073901701581399,267.46,0.0,0.0,8.0,threshold_or_below,fringe,10,7.160000000000001,71.60000000000001,31.300000000000004,0.0,31.300000000000004,False,True,5,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Harrison Bryant,TE,2022,4.284954962097381,340.5,2.0,2.0,8.0,threshold_or_below,fringe,12,3.4416666666666664,41.3,7.1000000000000005,0.0,7.1000000000000005,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Hayden Hurst,TE,2022,5.80330762020617,178.1,4.0,4.0,8.0,threshold_or_below,depth,12,6.5,78.0,27.3,12.852921923298723,14.447078076701278,False,True,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Hunter Henry,TE,2022,7.242083599767367,141.04,6.0,6.0,8.0,threshold_or_below,starter,14,5.035714285714286,70.5,27.800000000000004,35.87333759627788,-8.073337596277874,False,False,2,1.8527627666864297,1.0,1.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Irv Smith,TE,2022,7.008982494557207,139.56,3.0,3.0,8.0,threshold_or_below,starter,7,5.971428571428571,41.8,14.0,32.143719912915316,-18.143719912915316,True,False,1,1.8527627666864297,1.0,3.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Isaiah Likely,TE,2022,6.022805507229791,189.62,0.0,0.0,8.0,threshold_or_below,starter,12,4.358333333333333,52.3,18.9,16.36488811567665,2.5351118843233493,False,False,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
John Bates,TE,2022,3.8309259285066615,339.4010532291867,1.0,1.0,8.0,threshold_or_below,fringe,9,2.7555555555555555,24.8,6.300000000000001,0.0,6.300000000000001,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Jonnu Smith,TE,2022,5.396560602443086,242.08,5.0,5.0,8.0,threshold_or_below,depth,12,3.2083333333333335,38.5,3.5999999999999996,6.344969639089371,-2.744969639089371,True,False,0,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Kyle Pitts,TE,2022,11.738019081006929,29.53,1.0,1.0,8.0,threshold_or_below,elite,10,6.36,63.6,24.900000000000002,107.80830529611086,-82.90830529611085,True,False,0,40.90665837358553,40.0538956068991,38.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Kyle Rudolph,TE,2022,4.514640568677171,246.97,11.0,10.0,8.0,above_threshold,fringe,4,0.75,3.0,0.0,0.0,0.0,True,True,0,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Kylen Granson,TE,2022,3.462292774765215,357.0,1.0,1.0,8.0,threshold_or_below,fringe,13,3.5153846153846158,45.7,6.7,0.0,6.7,False,True,3,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Logan Thomas,TE,2022,5.845798754023459,197.84,5.0,5.0,8.0,threshold_or_below,depth,11,4.327272727272727,47.6,13.7,13.532780064375345,0.16721993562465443,False,False,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Mark Andrews,TE,2022,11.801221788216909,22.86,4.0,4.0,8.0,threshold_or_below,elite,14,10.335714285714285,144.7,84.7,108.81954861147054,-24.119548611470535,False,False,4,57.975678016941416,57.122915250254984,50.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Mike Gesicki,TE,2022,7.3494265248695365,144.13,4.0,4.0,8.0,threshold_or_below,starter,15,4.72,70.8,34.3,37.590824397912584,-3.290824397912587,False,False,3,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Mo Alie Cox,TE,2022,5.308623256683806,213.46,4.0,2.0,8.0,threshold_or_below,depth,12,3.2916666666666665,39.5,20.5,4.93797210694089,15.56202789305911,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Noah Fant,TE,2022,7.112947398096404,163.33,3.0,3.0,8.0,threshold_or_below,starter,15,6.173333333333333,92.6,33.8,33.807158369542464,-0.007158369542466403,False,False,3,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Pat Freiermuth,TE,2022,8.30523040954466,122.34,1.0,1.0,8.0,threshold_or_below,elite,13,8.73846153846154,113.60000000000001,51.4,52.88368655271455,-1.483686552714552,False,False,0,2.296583779330764,1.4438210126443343,4.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Pharaoh Brown,TE,2022,3.392066620218679,430.0,3.0,1.0,8.0,threshold_or_below,fringe,7,2.5285714285714285,17.7,0.0,0.0,0.0,True,True,0,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Robert Tonyan,TE,2022,6.443352795686037,163.59,4.0,3.0,8.0,threshold_or_below,starter,15,4.586666666666667,68.8,16.999999999999996,23.093644730976592,-6.093644730976596,False,False,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Taysom Hill,TE,2022,5.4814348502503405,230.88,0.0,1.0,8.0,threshold_or_below,depth,14,8.4,117.6,66.1,7.702957604005448,58.397042395994546,False,True,6,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Tj Hockenson,TE,2022,8.490461168490004,83.6,3.0,3.0,8.0,threshold_or_below,elite,15,11.086666666666668,166.3,96.1,55.847378695840064,40.25262130415993,False,True,3,10.32390741286821,9.471144646181779,5.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Tommy Tremble,TE,2022,4.541195977336498,293.68,1.0,1.0,8.0,threshold_or_below,depth,12,2.9500000000000006,35.400000000000006,9.5,0.0,9.5,False,True,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Travis Kelce,TE,2022,12.669902499760482,14.02,9.0,9.0,8.0,above_threshold,elite,15,17.526666666666664,262.9,187.89999999999998,122.71843999616772,65.18156000383226,False,True,4,62.10137896064919,61.24861619396276,55.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Trey Mcbride,TE,2022,4.57664845599988,246.63,0.0,0.0,8.0,threshold_or_below,depth,7,3.442857142857143,24.1,2.5,0.0,2.5,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Tyler Conklin,TE,2022,4.369370834924254,235.22,4.0,4.0,8.0,threshold_or_below,fringe,15,6.1466666666666665,92.2,38.79999999999999,0.0,38.79999999999999,False,True,5,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Tyler Higbee,TE,2022,7.034440433676226,162.59,6.0,6.0,8.0,threshold_or_below,starter,14,7.935714285714286,111.10000000000001,57.900000000000006,32.55104693881961,25.348953061180396,False,True,5,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Will Dissly,TE,2022,3.1893127416789078,425.0,4.0,4.0,8.0,threshold_or_below,fringe,15,4.86,72.9,24.1,0.0,24.1,False,True,4,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Zach Ertz,TE,2022,7.694290711506447,104.68,9.0,9.0,8.0,above_threshold,elite,10,9.25,92.5,47.5,43.108651384103155,4.391348615896845,False,False,3,5.96445137994485,5.11168861325842,3.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Adam Thielen,WR,2022,9.645547562164836,65.9,8.0,6.0,9.0,threshold_or_below,starter,15,9.193333333333333,137.9,49.800000000000004,42.32876099463738,7.4712390053626265,False,False,3,17.984759488517213,17.131996721830784,20.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Aj Brown,WR,2022,12.821348163975975,28.05,3.0,3.0,9.0,threshold_or_below,elite,15,16.093333333333334,241.4,145.0,93.14157062361559,51.85842937638441,False,True,4,50.87910451262009,50.02634174593366,45.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Aj Green,WR,2022,5.463628897330205,207.17,11.0,9.0,9.0,above_threshold,depth,11,2.6818181818181817,29.5,2.5,0.0,2.5,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Alec Pierce,WR,2022,7.689787389795474,175.7,0.0,0.0,9.0,threshold_or_below,starter,14,6.078571428571429,85.10000000000001,26.7,11.036598236727585,15.663401763272415,False,True,3,2.6876953434479773,1.8349325767615476,1.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Allen Lazard,WR,2022,8.808112790953757,78.15,3.0,3.0,9.0,threshold_or_below,starter,13,10.023076923076925,130.3,49.70000000000001,28.929804655260114,20.770195344739896,False,True,4,12.240210625882359,11.387447859195929,25.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Allen Robinson,WR,2022,9.301236042332558,50.7,8.0,8.0,9.0,threshold_or_below,starter,10,7.140000000000001,71.4,23.700000000000003,36.81977667732093,-13.119776677320928,True,False,2,11.0,11.0,11.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Amari Cooper,WR,2022,9.429646471907308,78.79,7.0,7.0,9.0,threshold_or_below,starter,15,12.66,189.9,99.4,38.874343550516926,60.52565644948308,False,True,5,17.6017958497668,16.74903308308037,10.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Amari Rodgers,WR,2022,4.33644214560854,283.5,1.0,1.0,9.0,threshold_or_below,fringe,7,4.342857142857143,30.400000000000002,8.0,0.0,8.0,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Amon Ra St Brown,WR,2022,11.586028134365733,52.24,1.0,1.0,9.0,threshold_or_below,elite,14,14.892857142857142,208.5,119.80000000000004,73.37645014985173,46.423549850148305,False,True,5,11.0,11.0,11.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Anthony Schwartz,WR,2022,3.6472546454121755,432.0,1.0,1.0,9.0,threshold_or_below,fringe,6,2.966666666666667,17.8,5.299999999999999,0.0,5.299999999999999,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Ashton Dulin,WR,2022,3.567206981587945,302.32,3.0,1.0,9.0,threshold_or_below,fringe,7,5.142857142857143,36.0,5.600000000000001,0.0,5.600000000000001,False,True,3,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Ben Skowronek,WR,2022,4.206857825594119,348.0,1.0,1.0,9.0,threshold_or_below,fringe,14,4.7,65.8,15.300000000000002,0.0,15.300000000000002,False,True,4,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Brandin Cooks,WR,2022,10.531428048191353,53.91,8.0,8.0,9.0,threshold_or_below,elite,11,8.554545454545455,94.1,25.1,56.50284877106165,-31.40284877106165,True,False,1,37.23655897397876,36.38379620729233,35.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Brandon Aiyuk,WR,2022,9.750275816252232,81.94,2.0,2.0,9.0,threshold_or_below,starter,15,11.046666666666669,165.70000000000002,67.39999999999999,44.004413060035716,23.395586939964275,False,True,3,11.605015497618515,10.752252730932085,5.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Braxton Berrios,WR,2022,5.765721193708043,262.26,4.0,1.0,9.0,threshold_or_below,depth,14,3.1214285714285714,43.7,5.0,0.0,5.0,False,True,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Breshad Perriman,WR,2022,3.5057884356787303,303.5714881846645,7.0,7.0,9.0,threshold_or_below,fringe,7,2.628571428571429,18.400000000000002,6.000000000000002,0.0,6.000000000000002,False,True,1,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Bryan Edwards,WR,2022,6.020959582884913,245.35,2.0,2.0,9.0,threshold_or_below,depth,4,0.75,3.0,0.0,0.0,0.0,True,True,0,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Byron Pringle,WR,2022,5.87326343921171,262.48,3.0,2.0,9.0,threshold_or_below,depth,6,5.25,31.5,7.1,0.0,7.1,False,True,2,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Cedrick Wilson,WR,2022,5.503590461042577,242.43,4.0,4.0,9.0,threshold_or_below,depth,9,2.266666666666667,20.400000000000002,0.0,0.0,0.0,True,True,0,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Ceedee Lamb,WR,2022,14.623640610427508,17.81,2.0,2.0,9.0,threshold_or_below,elite,15,15.393333333333336,230.90000000000003,130.20000000000002,121.97824976684012,8.221750233159895,False,False,2,39.0,39.0,39.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Chase Claypool,WR,2022,9.179405158063446,114.82,2.0,2.0,9.0,threshold_or_below,starter,13,5.823076923076924,75.7,14.800000000000004,34.870482529015135,-20.07048252901513,True,False,1,6.135337714192638,5.282574947506208,2.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Chris Godwin,WR,2022,10.381633115491226,57.82,5.0,5.0,9.0,threshold_or_below,elite,13,11.646153846153847,151.4,62.400000000000006,54.10612984785962,8.293870152140386,False,False,3,27.18615226131268,26.333389494626253,27.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Chris Olave,WR,2022,9.062506901774835,102.2,0.0,0.0,9.0,threshold_or_below,starter,13,11.361538461538462,147.70000000000002,59.60000000000001,33.00011042839736,26.599889571602645,False,True,5,9.462915365883871,8.610152599197441,16.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Christian Kirk,WR,2022,9.380923702527326,83.42,4.0,4.0,9.0,threshold_or_below,starter,15,12.426666666666668,186.4,92.7,38.09477924043722,54.60522075956278,False,True,6,16.437506884400896,15.584744117714468,11.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Christian Watson,WR,2022,7.189738847978816,175.98,0.0,0.0,9.0,threshold_or_below,depth,12,11.575000000000001,138.9,77.4,3.03582156766106,74.36417843233895,False,True,4,2.497513290538944,1.6447505238525142,1.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Cooper Kupp,WR,2022,16.58360317087609,4.24,5.0,5.0,9.0,threshold_or_below,elite,9,19.544444444444444,175.9,118.5,153.33765073401742,-34.837650734017416,False,False,2,50.0,50.0,50.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Corey Davis,WR,2022,6.486140660651493,181.01,5.0,5.0,9.0,threshold_or_below,depth,11,6.854545454545455,75.4,26.9,0.0,26.9,False,True,4,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Courtland Sutton,WR,2022,11.051247923621574,40.14,4.0,4.0,9.0,threshold_or_below,elite,13,8.63076923076923,112.2,41.2,64.81996677794518,-23.61996677794518,True,False,1,22.0,22.0,22.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Curtis Samuel,WR,2022,6.037253473629946,220.25,5.0,5.0,9.0,threshold_or_below,depth,15,9.886666666666667,148.3,58.60000000000001,0.0,58.60000000000001,False,True,10,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
D'Wayne Eskridge,WR,2022,4.896546700923389,431.0,1.0,2.0,9.0,threshold_or_below,fringe,8,1.2875,10.3,0.0,0.0,0.0,True,True,0,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Darnell Mooney,WR,2022,10.543832662312754,61.64,2.0,2.0,9.0,threshold_or_below,elite,11,7.590909090909091,83.5,23.800000000000004,56.701322597004065,-32.90132259700406,True,False,0,25.45715817901247,24.604395412326042,18.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Davante Adams,WR,2022,14.290227165509299,11.64,8.0,8.0,9.0,threshold_or_below,elite,15,17.593333333333337,263.90000000000003,171.9,116.64363464814878,55.25636535185123,False,True,6,80.88100486628909,80.02824209960266,88.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
David Bell,WR,2022,6.119382509782627,213.68,0.0,0.0,9.0,threshold_or_below,depth,13,2.56923076923077,33.400000000000006,0.0,0.0,0.0,True,True,0,1.8527627666864297,1.0,1.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Deandre Hopkins,WR,2022,8.336499447106135,85.15,9.0,9.0,9.0,threshold_or_below,starter,9,13.855555555555556,124.7,67.80000000000001,21.38399115369816,46.41600884630185,False,True,6,10.45131195186528,9.59854918517885,13.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Deebo Samuel,WR,2022,13.302821950490177,19.26,3.0,3.0,9.0,threshold_or_below,elite,12,11.916666666666666,143.0,61.199999999999996,100.84515120784283,-39.64515120784284,True,False,1,15.0,15.0,15.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Devante Parker,WR,2022,7.004441796476147,151.61,7.0,7.0,9.0,threshold_or_below,depth,11,6.045454545454546,66.5,21.200000000000003,0.0710687436183548,21.128931256381648,False,True,1,2.596605368168299,1.743842601481869,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Devin Duvernay,WR,2022,6.109655757398213,218.77,2.0,2.0,9.0,threshold_or_below,depth,14,6.828571428571429,95.60000000000001,29.8,0.0,29.8,False,True,4,1.8527627666864297,1.0,,0,2021,1,0,current_locked_spec_v5_compact_salary_features
Devonta Smith,WR,2022,10.116123726715884,85.01,1.0,1.0,9.0,threshold_or_below,elite,15,13.020000000000001,195.3,107.10000000000002,49.85797962745414,57.24202037254588,False,True,6,14.267411817541456,13.414649050855026,11.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Diontae Johnson,WR,2022,12.31351227974803,46.79,3.0,3.0,9.0,threshold_or_below,elite,15,8.106666666666667,121.60000000000001,25.1,85.01619647596848,-59.91619647596848,True,False,0,41.69419307569067,40.84143030900424,35.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Dj Chark,WR,2022,7.297170571395869,137.35,4.0,4.0,9.0,threshold_or_below,starter,9,8.633333333333333,77.7,34.3,4.7547291423339,29.545270857666097,False,True,4,3.7997382781813833,2.9469755114949536,1.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
Dj Moore,WR,2022,12.241766060160337,37.22,4.0,4.0,9.0,threshold_or_below,elite,15,10.253333333333334,153.8,73.9,83.8682569625654,-9.968256962565391,False,False,3,51.97967009473235,51.12690732804592,48.0,1,2021,1,0,current_locked_spec_v5_compact_salary_features
