league,domain,position,candidate,season,rows,production_rmse,opportunity_control_rmse,candidate_rmse,ppg_delta_vs_control,q90_events,opportunity_control_brier,candidate_brier,q90_brier_delta_vs_control,control_average_precision,candidate_average_precision,q90_ap_delta_vs_control
dk,receiving,TE,rec_slot_rate,2024,89,2.435223641492549,2.4154232511797944,2.4142167313800558,-0.0012065197997386257,9,0.05160442549486275,0.053403663462126695,0.0017992379672639447,0.7367155067155067,0.7193874643874643,-0.017328042328042415
dk,receiving,TE,rec_slot_rate,2025,92,2.315054982982745,2.368149399791041,2.367624039536401,-0.000525360254640006,10,0.05353972138775381,0.053974471855359536,0.00043475046760572955,0.7561164343786295,0.7506618889240839,-0.005454545454545601
dk,receiving,TE,rec_targeted_qb_rating,2018,95,2.4690791157576304,2.477395108721058,2.4774754449651946,8.0336244136614e-05,10,0.05982452930082337,0.06141910280087062,0.0015945735000472555,0.7208687584345479,0.6918577694235588,-0.029010989010989086
dk,receiving,TE,rec_targeted_qb_rating,2019,86,2.4476102608754,2.471174808364664,2.4708981512081785,-0.00027665715648561573,9,0.05583768844803166,0.05425658013252329,-0.0015811083155083672,0.6933766850977363,0.7190656565656566,0.025688971467920263
dk,receiving,TE,rec_targeted_qb_rating,2020,87,2.4022755944219463,2.4027075378773186,2.4042431724688527,0.001535634591534052,9,0.06439725283741249,0.06781521080760392,0.0034179579701914264,0.5809114884425444,0.5557515790399108,-0.025159909402633573
dk,receiving,TE,rec_targeted_qb_rating,2021,84,2.239404657320656,2.1874166496708694,2.188117621338953,0.0007009716680834721,9,0.04512790630483117,0.04581732485398099,0.00068941854914982,0.8335097001763669,0.8146414887794198,-0.018868211396947165
dk,receiving,TE,rec_targeted_qb_rating,2022,94,2.0978920220175405,2.0329658085307982,2.0383403013785633,0.005374492847765033,10,0.05141285291841004,0.0519012712386669,0.0004884183202568601,0.7558730158730158,0.7286309523809522,-0.027242063492063595
dk,receiving,TE,rec_targeted_qb_rating,2023,88,2.0450504693363074,2.017159649907641,2.0169640154614896,-0.00019563444615133818,9,0.05603394347006181,0.054847356582050755,-0.001186586888011057,0.6949731941111252,0.727950752950753,0.03297755883962772
dk,receiving,TE,rec_targeted_qb_rating,2024,89,2.435223641492549,2.411632909712677,2.414143223568299,0.0025103138556219484,9,0.05190890009317022,0.04988713526396759,-0.0020217648292026325,0.7332112332112333,0.7590883190883191,0.025877085877085815
dk,receiving,TE,rec_targeted_qb_rating,2025,92,2.315054982982745,2.367187512478037,2.3671776229789008,-9.889499136050972e-06,10,0.05346636202446504,0.05336617949149804,-0.0001001825329669942,0.7561164343786295,0.7250919982884039,-0.03102443609022565
dk,receiving,TE,rec_targets_per_route,2018,95,2.4690791157576304,2.476778893108113,2.477178178031575,0.0003992849234619733,10,0.06034962917717711,0.05995423834736065,-0.000395390829816461,0.717559934905136,0.7297856361904349,0.012225701285298873
dk,receiving,TE,rec_targets_per_route,2019,86,2.4476102608754,2.4713152807977607,2.4713416939775033,2.641317974250157e-05,9,0.055295781259426725,0.055426531897290826,0.00013075063786410074,0.7024711399711401,0.7077886710239651,0.005317531052825064
dk,receiving,TE,rec_targets_per_route,2020,87,2.4022755944219463,2.4038747721098908,2.402587920080609,-0.0012868520292816932,9,0.06462748031988991,0.0641916282419059,-0.0004358520779840086,0.5809114884425444,0.5826358826358826,0.0017243941933382523
dk,receiving,TE,rec_targets_per_route,2021,84,2.239404657320656,2.1907961169522627,2.18635805161411,-0.004438065338152608,9,0.04485696268375408,0.04464740508697835,-0.0002095575967757321,0.8321869488536155,0.8309554217600195,-0.0012315270935960854
dk,receiving,TE,rec_targets_per_route,2022,94,2.0978920220175405,2.0319839665032497,2.033806041613278,0.0018220751100281873,10,0.05172949959351883,0.050475430216395084,-0.0012540693771237454,0.7558730158730158,0.7576020711314829,0.001729055258467116
dk,receiving,TE,rec_targets_per_route,2023,88,2.0450504693363074,2.0197890802021643,2.0199082958566037,0.00011921565443939741,9,0.05623964171298452,0.05803878975291598,0.0017991480399314613,0.6983211233211233,0.6771988894795912,-0.021122233841532112
dk,receiving,TE,rec_targets_per_route,2024,89,2.435223641492549,2.4154232511797944,2.4121857364041723,-0.0032375147756220635,9,0.05160442549486275,0.051127652062785175,-0.0004767734320775749,0.7367155067155067,0.7248290598290599,-0.0118864468864468
dk,receiving,TE,rec_targets_per_route,2025,92,2.315054982982745,2.368149399791041,2.3730487704664123,0.004899370675371273,10,0.05353972138775381,0.054735998022142976,0.0011962766343891693,0.7561164343786295,0.7295467032967032,-0.026569731081926284
dk,receiving,TE,rec_touchdowns_per_route,2018,95,2.4690791157576304,2.476778893108113,2.472412801011524,-0.004366092096589114,10,0.06034962917717711,0.06326608095266206,0.0029164517754849545,0.717559934905136,0.6279365079365079,-0.08962342696862813
dk,receiving,TE,rec_touchdowns_per_route,2019,86,2.4476102608754,2.4713152807977607,2.4612595455542494,-0.010055735243511332,9,0.055295781259426725,0.05696712892490349,0.0016713476654767676,0.7024711399711401,0.6738516113516113,-0.028619528619528767
dk,receiving,TE,rec_touchdowns_per_route,2020,87,2.4022755944219463,2.4038747721098908,2.3968034346979556,-0.007071337411935108,9,0.06462748031988991,0.064478222861214,-0.00014925745867590268,0.5809114884425444,0.575883429021727,-0.00502805942081741
dk,receiving,TE,rec_touchdowns_per_route,2021,84,2.239404657320656,2.1907961169522627,2.1982561559653977,0.007460039013134967,9,0.04485696268375408,0.04492057266812309,6.360998436900911e-05,0.8321869488536155,0.8265462506841816,-0.005640698169433911
dk,receiving,TE,rec_touchdowns_per_route,2022,94,2.0978920220175405,2.0319839665032497,2.065974177772369,0.033990211269119275,10,0.05172949959351883,0.05168044852202016,-4.905107149866944e-05,0.7558730158730158,0.7619336219336219,0.0060606060606061
dk,receiving,TE,rec_touchdowns_per_route,2023,88,2.0450504693363074,2.0197890802021643,2.01811320772805,-0.0016758724741143816,9,0.05623964171298452,0.05582357556733722,-0.00041606614564729943,0.6983211233211233,0.7193118184497495,0.02099069512862617
dk,receiving,TE,rec_touchdowns_per_route,2024,89,2.435223641492549,2.4154232511797944,2.421924065489487,0.006500814309692515,9,0.05160442549486275,0.05066930795145196,-0.0009351175434107878,0.7367155067155067,0.7317297517297516,-0.004985754985755042
dk,receiving,TE,rec_touchdowns_per_route,2025,92,2.315054982982745,2.368149399791041,2.363280512715586,-0.004868887075454964,10,0.05353972138775381,0.05461652811021401,0.0010768067224602024,0.7561164343786295,0.7327235772357723,-0.023392857142857215
dk,receiving,TE,rec_wide_rate,2018,95,2.4690791157576304,2.476778893108113,2.5234667140722427,0.04668782096412949,10,0.06034962917717711,0.0604303756717771,8.07464945999925e-05,0.717559934905136,0.7220833333333332,0.004523398428197156
dk,receiving,TE,rec_wide_rate,2019,86,2.4476102608754,2.4713152807977607,2.482220280513695,0.01090499971593406,9,0.055295781259426725,0.05521842229782223,-7.735896160449701e-05,0.7024711399711401,0.7094155844155845,0.00694444444444442
dk,receiving,TE,rec_wide_rate,2020,87,2.4022755944219463,2.4038747721098908,2.3880616617027908,-0.015813110407099984,9,0.06462748031988991,0.06421398523778536,-0.0004134950821045452,0.5809114884425444,0.5906213295748179,0.009709841132273578
dk,receiving,TE,rec_wide_rate,2021,84,2.239404657320656,2.1907961169522627,2.24946299229524,0.05866687534297732,9,0.04485696268375408,0.04301742165702448,-0.0018395410267296047,0.8321869488536155,0.8483245149911818,0.016137566137566228
dk,receiving,TE,rec_wide_rate,2022,94,2.0978920220175405,2.0319839665032497,2.0335459805022498,0.0015620139990000226,10,0.05172949959351883,0.04654598930184447,-0.0051835102916743606,0.7558730158730158,0.7859465452847805,0.030073529411764666
dk,receiving,TE,rec_wide_rate,2023,88,2.0450504693363074,2.0197890802021643,2.0192558045181452,-0.0005332756840190633,9,0.05623964171298452,0.05753638388538616,0.0012967421724016381,0.6983211233211233,0.7123832957166291,0.014062172395505779
dk,receiving,TE,rec_wide_rate,2024,89,2.435223641492549,2.4154232511797944,2.41647322563665,0.001049974456855729,9,0.05160442549486275,0.04807156628494378,-0.0035328592099189704,0.7367155067155067,0.799295101553166,0.06257959483765929
dk,receiving,TE,rec_wide_rate,2025,92,2.315054982982745,2.368149399791041,2.3688586814833115,0.0007092816922704692,10,0.05353972138775381,0.0555941966447752,0.0020544752570213903,0.7561164343786295,0.6879761904761904,-0.06814024390243911
dk,receiving,TE,rec_yac_per_route,2018,95,2.4690791157576304,2.476778893108113,2.472828245138681,-0.0039506479694320085,10,0.06034962917717711,0.05942939828637907,-0.0009202308907980405,0.717559934905136,0.7595833333333333,0.042023398428197245
dk,receiving,TE,rec_yac_per_route,2019,86,2.4476102608754,2.4713152807977607,2.430971457541721,-0.0403438232560398,9,0.055295781259426725,0.05014260085787053,-0.005153180401556198,0.7024711399711401,0.7567019400352735,0.05423080006413339
dk,receiving,TE,rec_yac_per_route,2020,87,2.4022755944219463,2.4038747721098908,2.370314897150068,-0.03355987495982271,9,0.06462748031988991,0.06901336572327142,0.004385885403381515,0.5809114884425444,0.6036294439803211,0.02271795553777678
dk,receiving,TE,rec_yac_per_route,2021,84,2.239404657320656,2.1907961169522627,2.2039916269006325,0.013195509948369821,9,0.04485696268375408,0.04770736294718668,0.002850400263432598,0.8321869488536155,0.7960987315153982,-0.03608821733821732
dk,receiving,TE,rec_yac_per_route,2022,94,2.0978920220175405,2.0319839665032497,2.0570652301579493,0.025081263654699537,10,0.05172949959351883,0.04897320103468355,-0.002756298558835281,0.7558730158730158,0.7893939393939393,0.03352092352092351
dk,receiving,TE,rec_yac_per_route,2023,88,2.0450504693363074,2.0197890802021643,2.014330409101526,-0.005458671100638135,9,0.05623964171298452,0.055162969771508724,-0.0010766719414757944,0.6983211233211233,0.6773919063392748,-0.020929216981848464
dk,receiving,TE,rec_yac_per_route,2024,89,2.435223641492549,2.4154232511797944,2.392160059978905,-0.023263191200889377,9,0.05160442549486275,0.04589687224319021,-0.005707553251672541,0.7367155067155067,0.8204499748617395,0.08373446814623287
dk,receiving,TE,rec_yac_per_route,2025,92,2.315054982982745,2.368149399791041,2.3480699668051934,-0.02007943298584758,10,0.05353972138775381,0.04739549402200837,-0.006144227365745436,0.7561164343786295,0.7999313186813186,0.043814884302689094
dk,receiving,TE,rec_yards_per_target,2018,95,2.4690791157576304,2.477395108721058,2.471405913808012,-0.00598919491304617,10,0.05982452930082337,0.0592146018068202,-0.0006099274940031679,0.7208687584345479,0.8138220551378446,0.09295329670329666
dk,receiving,TE,rec_yards_per_target,2019,86,2.4476102608754,2.471174808364664,2.4347677237734997,-0.036407084591164374,9,0.05583768844803166,0.05399213163198817,-0.001845556816043488,0.6933766850977363,0.7225632281898269,0.029186543092090567
dk,receiving,TE,rec_yards_per_target,2020,87,2.4022755944219463,2.4027075378773186,2.380142876572939,-0.02256466130437973,9,0.06439725283741249,0.06787579358495083,0.003478540747538339,0.5809114884425444,0.5880627819584534,0.007151293515909041
dk,receiving,TE,rec_yards_per_target,2021,84,2.239404657320656,2.1874166496708694,2.191661063795796,0.00424441412492671,9,0.04512790630483117,0.04599009465946445,0.0008621883546332809,0.8335097001763669,0.8207570207570207,-0.012752679419346213
dk,receiving,TE,rec_yards_per_target,2022,94,2.0978920220175405,2.0329658085307982,2.0169467320022094,-0.016019076528588805,10,0.05141285291841004,0.05237088326028536,0.0009580303418753253,0.7558730158730158,0.7534782608695652,-0.002394755003450655
dk,receiving,TE,rec_yards_per_target,2023,88,2.0450504693363074,2.017159649907641,2.04006613602039,0.022906486112749036,9,0.05603394347006181,0.05659677279899195,0.0005628293289301409,0.6949731941111252,0.7210317460317461,0.026058551920620898
dk,receiving,TE,rec_yards_per_target,2024,89,2.435223641492549,2.411632909712677,2.413893839080253,0.0022609293675759368,9,0.05190890009317022,0.04927673809736697,-0.0026321619958032533,0.7332112332112333,0.7590883190883191,0.025877085877085815
dk,receiving,TE,rec_yards_per_target,2025,92,2.315054982982745,2.367187512478037,2.3649902201711264,-0.002197292306910459,10,0.05346636202446504,0.05017298072318945,-0.003293381301275586,0.7561164343786295,0.7592515379357485,0.00313510355711899
dk,receiving,TE,rec_yprr,2018,95,2.4690791157576304,2.476778893108113,2.475916044130915,-0.0008628489771980163,10,0.06034962917717711,0.0601012560384311,-0.00024837313874601086,0.717559934905136,0.7572268907563025,0.03966695585116642
dk,receiving,TE,rec_yprr,2019,86,2.4476102608754,2.4713152807977607,2.456599264271078,-0.01471601652668264,9,0.055295781259426725,0.05348892658576409,-0.0018068546736626362,0.7024711399711401,0.6990886306675781,-0.003382509303561987
dk,receiving,TE,rec_yprr,2020,87,2.4022755944219463,2.4038747721098908,2.378928511716403,-0.024946260393487574,9,0.06462748031988991,0.06834366258698474,0.003716182267094831,0.5809114884425444,0.6081823147612622,0.0272708263187178
dk,receiving,TE,rec_yprr,2021,84,2.239404657320656,2.1907961169522627,2.1860718662056158,-0.004724250746646952,9,0.04485696268375408,0.044963928675672594,0.00010696599191851314,0.8321869488536155,0.8258778258778259,-0.006309122975789672
dk,receiving,TE,rec_yprr,2022,94,2.0978920220175405,2.0319839665032497,2.02815527634064,-0.0038286901626096714,10,0.05172949959351883,0.05071710283815572,-0.001012396755363111,0.7558730158730158,0.7526495726495726,-0.0032234432234432564
dk,receiving,TE,rec_yprr,2023,88,2.0450504693363074,2.0197890802021643,2.0304749319805566,0.010685851778392319,9,0.05623964171298452,0.05807748232308205,0.0018378406100975284,0.6983211233211233,0.6900178253119429,-0.008303298009180393
dk,receiving,TE,rec_yprr,2024,89,2.435223641492549,2.4154232511797944,2.4100288108330696,-0.00539444034672476,9,0.05160442549486275,0.04832896773352485,-0.003275457761337898,0.7367155067155067,0.7683242683242684,0.03160876160876169
dk,receiving,TE,rec_yprr,2025,92,2.315054982982745,2.368149399791041,2.3724196676547082,0.004270267863667243,10,0.05353972138775381,0.05241417472975315,-0.001125546658000659,0.7561164343786295,0.7506647537063605,-0.005451680672268977
dk,receiving,WR,rec_adot,2018,161,3.140265626513423,3.4701214440425017,3.4650485487411786,-0.005072895301323044,17,0.055131879522078014,0.061463490392318805,0.0063316108702407906,0.8601884098922001,0.6539561072894082,-0.2062323026027919
dk,receiving,WR,rec_adot,2019,157,3.2213203253735685,3.2281972401512466,3.2193165963726766,-0.008880643778570008,16,0.04900055988222535,0.049344021345313564,0.00034346146308821685,0.7422410210403632,0.6887960243259157,-0.05344499671444747
dk,receiving,WR,rec_adot,2020,163,3.273799812959555,3.2634089879936834,3.2844374036654163,0.02102841567173286,17,0.0629178842182121,0.06519502131465915,0.002277137096447057,0.5261746803161704,0.5319269676791636,0.005752287362993158
dk,receiving,WR,rec_adot,2021,178,3.1300160348516317,3.143628864133834,3.1305101987582677,-0.013118665375566163,18,0.06366584230447928,0.06338970958994927,-0.000276132714530003,0.5676655953487945,0.5684857750580482,0.0008201797092537433
dk,receiving,WR,rec_adot,2022,167,2.886778562550698,2.8533406168160256,2.8801769514753164,0.026836334659290806,17,0.048626304105774495,0.049121810198376165,0.0004955060926016691,0.7587388832767634,0.7415730299062114,-0.017165853370551987
dk,receiving,WR,rec_adot,2023,171,3.324868148871715,3.2927106870605525,3.2983192298462627,0.005608542785710213,18,0.058833585247015874,0.058626646047793336,-0.0002069391992225375,0.6407709076999824,0.6398253958469788,-0.0009455118530035111
dk,receiving,WR,rec_adot,2024,165,3.1283766390930783,3.1088489449038907,3.1063112417472976,-0.002537703156593185,17,0.05461625634959389,0.05466116150000661,4.4905150412721806e-05,0.6651107636401753,0.6555312939080421,-0.009579469732133195
dk,receiving,WR,rec_adot,2025,173,2.87608020517356,2.856618979997748,2.857319104830459,0.0007001248327109799,18,0.05248054138047119,0.05193546232487219,-0.0005450790555989946,0.6701105287112643,0.6666156670257863,-0.003494861685477968
dk,receiving,WR,rec_first_downs_per_route,2018,161,3.140265626513423,3.469379266513855,3.4741325598087,0.0047532932948448625,17,0.05509884802632649,0.04995529670027188,-0.00514355132605461,0.8749358076563959,0.8402864585860743,-0.03464934907032158
dk,receiving,WR,rec_first_downs_per_route,2019,157,3.2213203253735685,3.2300536318122157,3.2304013412874166,0.000347709475200908,16,0.04894344827679167,0.04714767282498874,-0.0017957754518029348,0.7426063178440161,0.7219953541479373,-0.020610963696078843
