scenario,block,path,player,pos,paid_salary,fixed
tuten,6,6,Christian Watson,WR,20.0,False
tuten,6,6,Dallas Goedert,TE,10.0,False
tuten,6,6,Derrick Henry,RB,66.0,False
tuten,6,6,Drake Maye,QB,14.0,False
tuten,6,6,J.K. Dobbins,RB,9.0,False
tuten,6,6,Jameson Williams,WR,19.0,False
tuten,6,6,Kyle Monangai,RB,6.0,False
tuten,6,6,Kyren Williams,RB,46.0,False
tuten,6,6,Luther Burden III,WR,25.0,False
tuten,6,6,Marvin Harrison Jr.,WR,14.0,False
tuten,6,6,Tyler Warren,TE,22.0,False
tuten,6,7,A.J. Brown,WR,38.0,False
tuten,6,7,Bhayshul Tuten,RB,11.0,True
tuten,6,7,Chase Brown,RB,34.0,True
tuten,6,7,David Montgomery,RB,29.0,False
tuten,6,7,Jakobi Meyers,WR,4.0,False
tuten,6,7,Jameson Williams,WR,23.0,False
tuten,6,7,Justin Herbert,QB,4.0,False
tuten,6,7,Kyren Williams,RB,53.0,False
tuten,6,7,Mark Andrews,TE,2.0,False
tuten,6,7,Rome Odunze,WR,24.0,False
tuten,6,7,Tony Pollard,RB,22.0,False
tuten,6,7,TreVeyon Henderson,RB,22.0,False
tuten,6,7,Tyler Warren,TE,15.0,False
tuten,6,8,Bhayshul Tuten,RB,11.0,True
tuten,6,8,Chase Brown,RB,34.0,True
tuten,6,8,Christian Watson,WR,11.0,False
tuten,6,8,D'Andre Swift,RB,32.0,False
tuten,6,8,Derrick Henry,RB,63.0,False
tuten,6,8,Emeka Egbuka,WR,38.0,False
tuten,6,8,George Kittle,TE,5.0,False
tuten,6,8,Jakobi Meyers,WR,2.0,False
tuten,6,8,Jalen Hurts,QB,13.0,False
tuten,6,8,Josh Jacobs,RB,57.0,False
tuten,6,8,Kyle Monangai,RB,9.0,False
tuten,6,8,Makai Lemon,WR,2.0,False
tuten,6,8,Sam LaPorta,TE,4.0,False
tuten,6,9,Bhayshul Tuten,RB,11.0,True
tuten,6,9,Carnell Tate,WR,14.0,False
tuten,6,9,Chase Brown,RB,34.0,True
tuten,6,9,Christian Watson,WR,17.0,False
tuten,6,9,D'Andre Swift,RB,37.0,False
tuten,6,9,Dallas Goedert,TE,5.0,False
tuten,6,9,David Montgomery,RB,30.0,False
tuten,6,9,George Kittle,TE,2.0,False
tuten,6,9,Jared Goff,QB,2.0,False
tuten,6,9,Jayden Reed,WR,5.0,False
tuten,6,9,Josh Jacobs,RB,60.0,False
tuten,6,9,Luther Burden III,WR,28.0,False
tuten,6,9,Tony Pollard,RB,17.0,False
tuten,6,10,Bhayshul Tuten,RB,11.0,True
tuten,6,10,Brock Bowers,TE,45.0,False
tuten,6,10,Chase Brown,RB,34.0,True
tuten,6,10,Christian Watson,WR,19.0,False
tuten,6,10,David Montgomery,RB,31.0,False
tuten,6,10,Jalen Hurts,QB,10.0,False
tuten,6,10,Jameson Williams,WR,15.0,False
tuten,6,10,Jayden Reed,WR,3.0,False
tuten,6,10,Josh Jacobs,RB,58.0,False
tuten,6,10,Michael Pittman,WR,5.0,False
tuten,6,10,Rhamondre Stevenson,RB,21.0,False
tuten,6,10,Rico Dowdle,RB,9.0,False
tuten,6,10,Tyler Warren,TE,19.0,False
tuten,6,11,Bhayshul Tuten,RB,11.0,True
tuten,6,11,Chase Brown,RB,34.0,True
tuten,6,11,DJ Moore,WR,20.0,False
tuten,6,11,Emeka Egbuka,WR,36.0,False
tuten,6,11,George Kittle,TE,4.0,False
tuten,6,11,Harold Fannin Jr.,TE,3.0,False
tuten,6,11,Jalen Hurts,QB,8.0,False
tuten,6,11,Josh Jacobs,RB,51.0,False
tuten,6,11,Malik Nabers,WR,38.0,False
tuten,6,11,Marvin Harrison Jr.,WR,11.0,False
tuten,6,11,Michael Pittman,WR,5.0,False
tuten,6,11,Rhamondre Stevenson,RB,17.0,False
tuten,6,11,Tony Pollard,RB,15.0,False
tuten,6,12,Bhayshul Tuten,RB,11.0,True
tuten,6,12,Bucky Irving,RB,31.0,False
tuten,6,12,Chase Brown,RB,34.0,True
tuten,6,12,Chris Godwin Jr.,WR,6.0,False
tuten,6,12,Christian Watson,WR,12.0,False
tuten,6,12,Dallas Goedert,TE,2.0,False
tuten,6,12,Derrick Henry,RB,64.0,False
tuten,6,12,Harold Fannin Jr.,TE,12.0,False
tuten,6,12,Jalen Hurts,QB,11.0,False
tuten,6,12,Jameson Williams,WR,26.0,False
tuten,6,12,Rhamondre Stevenson,RB,14.0,False
tuten,6,12,Rome Odunze,WR,23.0,False
tuten,6,12,Tony Pollard,RB,15.0,False
tuten,6,13,Bhayshul Tuten,RB,11.0,True
tuten,6,13,Chase Brown,RB,34.0,True
tuten,6,13,Christian Watson,WR,12.0,False
tuten,6,13,D'Andre Swift,RB,34.0,False
tuten,6,13,Dak Prescott,QB,3.0,False
tuten,6,13,Dalton Kincaid,TE,2.0,False
tuten,6,13,Derrick Henry,RB,66.0,False
tuten,6,13,Harold Fannin Jr.,TE,9.0,False
tuten,6,13,Jadarian Price,RB,27.0,False
tuten,6,13,Jameson Williams,WR,18.0,False
tuten,6,13,Jordyn Tyson,WR,5.0,False
tuten,6,13,Kyren Williams,RB,48.0,False
tuten,6,13,Wan'Dale Robinson,WR,9.0,False
tuten,6,14,Bhayshul Tuten,RB,11.0,True
tuten,6,14,Chase Brown,RB,34.0,True
tuten,6,14,Derrick Henry,RB,74.0,False
tuten,6,14,Drake Maye,QB,11.0,False
tuten,6,14,George Kittle,TE,2.0,False
tuten,6,14,Jameson Williams,WR,25.0,False
tuten,6,14,Jaylen Waddle,WR,20.0,False
tuten,6,14,Jordan Addison,WR,2.0,False
tuten,6,14,Josh Jacobs,RB,59.0,False
tuten,6,14,Kenny Gainwell,RB,7.0,False
tuten,6,14,Kyle Pitts,TE,5.0,False
tuten,6,14,TreVeyon Henderson,RB,26.0,False
tuten,6,14,Wan'Dale Robinson,WR,5.0,False
tuten,6,15,Alec Pierce,WR,8.0,False
tuten,6,15,Bhayshul Tuten,RB,11.0,True
tuten,6,15,Brian Thomas Jr.,WR,8.0,False
tuten,6,15,Caleb Williams,QB,3.0,False
tuten,6,15,Chase Brown,RB,34.0,True
tuten,6,15,Derrick Henry,RB,71.0,False
tuten,6,15,Harold Fannin Jr.,TE,8.0,False
tuten,6,15,Jadarian Price,RB,23.0,False
tuten,6,15,Jameson Williams,WR,19.0,False
tuten,6,15,Kyren Williams,RB,51.0,False
tuten,6,15,Luther Burden III,WR,22.0,False
tuten,6,15,Rhamondre Stevenson,RB,23.0,False
tuten,6,15,Xavier Worthy,WR,5.0,False
tuten,6,16,Bhayshul Tuten,RB,11.0,True
tuten,6,16,Chase Brown,RB,34.0,True
tuten,6,16,Chuba Hubbard,RB,5.0,False
tuten,6,16,Dallas Goedert,TE,2.0,False
tuten,6,16,Derrick Henry,RB,73.0,False
tuten,6,16,Drake Maye,QB,17.0,False
tuten,6,16,George Kittle,TE,6.0,False
tuten,6,16,Jameson Williams,WR,21.0,False
tuten,6,16,Jaylen Warren,RB,13.0,False
tuten,6,16,Jordan Addison,WR,2.0,False
tuten,6,16,Jordyn Tyson,WR,4.0,False
tuten,6,16,Josh Jacobs,RB,48.0,False
tuten,6,16,Malik Nabers,WR,38.0,False
tuten,6,17,Alec Pierce,WR,7.0,False
tuten,6,17,Bhayshul Tuten,RB,11.0,True
tuten,6,17,Blake Corum,RB,5.0,False
tuten,6,17,Chase Brown,RB,34.0,True
tuten,6,17,Chris Godwin Jr.,WR,4.0,False
tuten,6,17,Chris Olave,WR,53.0,False
tuten,6,17,Emeka Egbuka,WR,32.0,False
tuten,6,17,George Kittle,TE,4.0,False
tuten,6,17,Harold Fannin Jr.,TE,13.0,False
tuten,6,17,Jaylen Warren,RB,13.0,False
tuten,6,17,Josh Allen,QB,34.0,False
tuten,6,17,Terry McLaurin,WR,29.0,False
tuten,6,17,Zay Flowers,WR,42.0,False
tuten,6,18,Bhayshul Tuten,RB,11.0,True
tuten,6,18,Carnell Tate,WR,13.0,False
tuten,6,18,Chase Brown,RB,34.0,True
tuten,6,18,Christian Watson,WR,17.0,False
tuten,6,18,Drake Maye,QB,10.0,False
tuten,6,18,George Kittle,TE,5.0,False
tuten,6,18,Harold Fannin Jr.,TE,6.0,False
tuten,6,18,Jaylen Warren,RB,14.0,False
tuten,6,18,Kenny Gainwell,RB,9.0,False
tuten,6,18,Kyren Williams,RB,53.0,False
tuten,6,18,Luther Burden III,WR,27.0,False
tuten,6,18,Marvin Harrison Jr.,WR,11.0,False
tuten,6,18,Omarion Hampton,RB,66.0,False
tuten,6,19,Bhayshul Tuten,RB,11.0,True
tuten,6,19,Chase Brown,RB,34.0,True
tuten,6,19,Christian Watson,WR,18.0,False
tuten,6,19,Colston Loveland,TE,28.0,False
tuten,6,19,D'Andre Swift,RB,33.0,False
tuten,6,19,Drake London,WR,66.0,False
tuten,6,19,Jayden Reed,WR,6.0,False
tuten,6,19,Josh Allen,QB,35.0,False
tuten,6,19,Kyle Monangai,RB,12.0,False
tuten,6,19,Kyle Pitts,TE,13.0,False
tuten,6,19,Rico Dowdle,RB,19.0,False
tuten,6,19,Wan'Dale Robinson,WR,7.0,False
tuten,6,19,Zach Charbonnet,RB,2.0,False
tuten,6,20,Bhayshul Tuten,RB,11.0,True
tuten,6,20,Chase Brown,RB,34.0,True
tuten,6,20,Christian Watson,WR,16.0,False
tuten,6,20,Chuba Hubbard,RB,9.0,False
tuten,6,20,Derrick Henry,RB,73.0,False
tuten,6,20,Emeka Egbuka,WR,28.0,False
tuten,6,20,Harold Fannin Jr.,TE,12.0,False
tuten,6,20,Jalen Hurts,QB,12.0,False
tuten,6,20,Jameson Williams,WR,21.0,False
tuten,6,20,Kyren Williams,RB,53.0,False
tuten,6,20,Mark Andrews,TE,2.0,False
tuten,6,20,Rachaad White,RB,7.0,False
tuten,6,20,Wan'Dale Robinson,WR,8.0,False
tuten,6,21,Bhayshul Tuten,RB,11.0,True
tuten,6,21,Chase Brown,RB,34.0,True
tuten,6,21,Colston Loveland,TE,28.0,False
tuten,6,21,D'Andre Swift,RB,34.0,False
tuten,6,21,Drake Maye,QB,8.0,False
tuten,6,21,Emeka Egbuka,WR,37.0,False
tuten,6,21,George Kittle,TE,6.0,False
tuten,6,21,Josh Jacobs,RB,49.0,False
tuten,6,21,Kenny Gainwell,RB,7.0,False
tuten,6,21,Kyren Williams,RB,57.0,False
tuten,6,21,Marvin Harrison Jr.,WR,9.0,False
tuten,6,21,Quentin Johnston,WR,5.0,False
tuten,6,21,Wan'Dale Robinson,WR,5.0,False
tuten,6,22,Bhayshul Tuten,RB,11.0,True
tuten,6,22,Chase Brown,RB,34.0,True
tuten,6,22,Emeka Egbuka,WR,29.0,False
tuten,6,22,Harold Fannin Jr.,TE,11.0,False
tuten,6,22,Jake Ferguson,TE,2.0,False
tuten,6,22,Jalen Hurts,QB,11.0,False
tuten,6,22,Jameson Williams,WR,24.0,False
tuten,6,22,Jordyn Tyson,WR,2.0,False
tuten,6,22,Josh Jacobs,RB,50.0,False
tuten,6,22,Kyren Williams,RB,51.0,False
tuten,6,22,Michael Pittman,WR,5.0,False
tuten,6,22,Tony Pollard,RB,15.0,False
tuten,6,22,TreVeyon Henderson,RB,28.0,False
tuten,6,23,Bhayshul Tuten,RB,11.0,True
tuten,6,23,Chase Brown,RB,34.0,True
tuten,6,23,Christian Watson,WR,16.0,False
tuten,6,23,Chuba Hubbard,RB,13.0,False
tuten,6,23,D'Andre Swift,RB,34.0,False
tuten,6,23,DK Metcalf,WR,11.0,False
tuten,6,23,Drake Maye,QB,18.0,False
tuten,6,23,Emeka Egbuka,WR,38.0,False
tuten,6,23,Harold Fannin Jr.,TE,11.0,False
tuten,6,23,J.K. Dobbins,RB,10.0,False
tuten,6,23,Jake Ferguson,TE,2.0,False
tuten,6,23,Jaylen Warren,RB,20.0,False
tuten,6,23,Ladd McConkey,WR,30.0,False
tuten,7,0,Bhayshul Tuten,RB,11.0,True
tuten,7,0,Bo Nix,QB,2.0,False
tuten,7,0,Carnell Tate,WR,15.0,False
tuten,7,0,Chase Brown,RB,34.0,True
tuten,7,0,Chuba Hubbard,RB,7.0,False
tuten,7,0,Derrick Henry,RB,61.0,False
tuten,7,0,Emeka Egbuka,WR,25.0,False
tuten,7,0,George Kittle,TE,7.0,False
tuten,7,0,Jameson Williams,WR,17.0,False
tuten,7,0,Jayden Reed,WR,3.0,False
tuten,7,0,Rachaad White,RB,3.0,False
tuten,7,0,Tee Higgins,WR,23.0,False
tuten,7,0,Tyler Warren,TE,18.0,False
tuten,7,1,Aaron Jones,RB,2.0,False
tuten,7,1,Amon-Ra St. Brown,WR,84.0,False
tuten,7,1,Bhayshul Tuten,RB,11.0,True
tuten,7,1,Chase Brown,RB,34.0,True
tuten,7,1,Chris Godwin Jr.,WR,5.0,False
tuten,7,1,Christian Watson,WR,11.0,False
tuten,7,1,Dalton Kincaid,TE,2.0,False
tuten,7,1,De'Von Achane,RB,80.0,False
tuten,7,1,Drake Maye,QB,16.0,False
tuten,7,1,Germie Bernard,WR,2.0,False
tuten,7,1,Isaiah Likely,TE,2.0,False
tuten,7,1,Josh Downs,WR,2.0,False
tuten,7,1,Rashee Rice,WR,45.0,False
tuten,7,2,A.J. Brown,WR,44.0,False
tuten,7,2,Bhayshul Tuten,RB,11.0,True
tuten,7,2,Chase Brown,RB,34.0,True
tuten,7,2,David Montgomery,RB,27.0,False
tuten,7,2,Derrick Henry,RB,62.0,False
tuten,7,2,George Kittle,TE,2.0,False
tuten,7,2,Harold Fannin Jr.,TE,3.0,False
tuten,7,2,Jakobi Meyers,WR,2.0,False
tuten,7,2,Jaylen Warren,RB,13.0,False
tuten,7,2,Josh Allen,QB,35.0,False
tuten,7,2,Malik Nabers,WR,51.0,False
tuten,7,2,Marvin Harrison Jr.,WR,10.0,False
tuten,7,2,Wan'Dale Robinson,WR,3.0,False
tuten,7,3,Aaron Jones,RB,2.0,False
tuten,7,3,Bhayshul Tuten,RB,11.0,True
tuten,7,3,Chase Brown,RB,34.0,True
tuten,7,3,Christian Watson,WR,11.0,False
tuten,7,3,Emeka Egbuka,WR,37.0,False
tuten,7,3,George Kittle,TE,2.0,False
tuten,7,3,Jameson Williams,WR,17.0,False
tuten,7,3,Jaylen Warren,RB,11.0,False
tuten,7,3,Josh Allen,QB,37.0,False
tuten,7,3,Makai Lemon,WR,6.0,False
tuten,7,3,Michael Pittman,WR,7.0,False
tuten,7,3,Omarion Hampton,RB,71.0,False
tuten,7,3,Tony Pollard,RB,20.0,False
tuten,7,4,Bhayshul Tuten,RB,11.0,True
tuten,7,4,Brian Thomas Jr.,WR,8.0,False
tuten,7,4,Bucky Irving,RB,38.0,False
tuten,7,4,Chase Brown,RB,34.0,True
tuten,7,4,D'Andre Swift,RB,26.0,False
tuten,7,4,Davante Adams,WR,34.0,False
tuten,7,4,Emeka Egbuka,WR,36.0,False
tuten,7,4,George Kittle,TE,5.0,False
tuten,7,4,Josh Allen,QB,39.0,False
tuten,7,4,Luther Burden III,WR,19.0,False
tuten,7,4,RJ Harvey,RB,9.0,False
tuten,7,4,Rome Odunze,WR,17.0,False
tuten,7,4,TreVeyon Henderson,RB,19.0,False
tuten,7,5,Bhayshul Tuten,RB,11.0,True
tuten,7,5,Chase Brown,RB,34.0,True
tuten,7,5,D'Andre Swift,RB,27.0,False
tuten,7,5,DK Metcalf,WR,8.0,False
tuten,7,5,Deebo Samuel Sr.,WR,2.0,False
tuten,7,5,Isaiah Likely,TE,2.0,False
tuten,7,5,Jaylen Warren,RB,15.0,False
tuten,7,5,Josh Allen,QB,36.0,False
tuten,7,5,Luther Burden III,WR,27.0,False
tuten,7,5,Makai Lemon,WR,3.0,False
tuten,7,5,Omarion Hampton,RB,70.0,False
tuten,7,5,Tee Higgins,WR,23.0,False
tuten,7,5,TreVeyon Henderson,RB,25.0,False
tuten,7,6,Bhayshul Tuten,RB,11.0,True
tuten,7,6,Brian Thomas Jr.,WR,10.0,False
tuten,7,6,Chase Brown,RB,34.0,True
tuten,7,6,Christian Watson,WR,14.0,False
tuten,7,6,D'Andre Swift,RB,26.0,False
tuten,7,6,Derrick Henry,RB,72.0,False
tuten,7,6,Jake Ferguson,TE,2.0,False
tuten,7,6,Jaylen Warren,RB,16.0,False
tuten,7,6,Jordan Mason,RB,7.0,False
tuten,7,6,Jordyn Tyson,WR,3.0,False
tuten,7,6,Josh Allen,QB,34.0,False
tuten,7,6,Luther Burden III,WR,25.0,False
tuten,7,6,Rome Odunze,WR,22.0,False
tuten,7,7,Bhayshul Tuten,RB,11.0,True
tuten,7,7,Carnell Tate,WR,13.0,False
tuten,7,7,Chase Brown,RB,34.0,True
tuten,7,7,Christian Watson,WR,12.0,False
tuten,7,7,D'Andre Swift,RB,30.0,False
tuten,7,7,Derrick Henry,RB,66.0,False
tuten,7,7,George Kittle,TE,7.0,False
tuten,7,7,Jameson Williams,WR,22.0,False
tuten,7,7,Jonathon Brooks,RB,11.0,False
tuten,7,7,Josh Allen,QB,37.0,False
tuten,7,7,Makai Lemon,WR,2.0,False
tuten,7,7,Michael Wilson,WR,9.0,False
tuten,7,7,TreVeyon Henderson,RB,24.0,False
tuten,7,8,Aaron Jones,RB,4.0,False
tuten,7,8,Alec Pierce,WR,12.0,False
tuten,7,8,Bhayshul Tuten,RB,11.0,True
tuten,7,8,Chase Brown,RB,34.0,True
tuten,7,8,Christian Watson,WR,16.0,False
tuten,7,8,D'Andre Swift,RB,30.0,False
tuten,7,8,Derrick Henry,RB,71.0,False
tuten,7,8,George Kittle,TE,3.0,False
tuten,7,8,Jameson Williams,WR,15.0,False
tuten,7,8,Josh Allen,QB,30.0,False
tuten,7,8,Marvin Harrison Jr.,WR,9.0,False
tuten,7,8,Parker Washington,WR,9.0,False
tuten,7,8,TreVeyon Henderson,RB,30.0,False
tuten,7,9,Bhayshul Tuten,RB,11.0,True
tuten,7,9,Chase Brown,RB,34.0,True
tuten,7,9,Chris Godwin Jr.,WR,4.0,False
tuten,7,9,David Montgomery,RB,27.0,False
tuten,7,9,Derrick Henry,RB,75.0,False
tuten,7,9,Jameson Williams,WR,23.0,False
tuten,7,9,Jaylen Warren,RB,13.0,False
tuten,7,9,Jordan Addison,WR,5.0,False
tuten,7,9,Josh Allen,QB,38.0,False
tuten,7,9,Kyle Pitts,TE,3.0,False
tuten,7,9,Parker Washington,WR,11.0,False
tuten,7,9,Tee Higgins,WR,34.0,False
tuten,7,9,Tony Pollard,RB,12.0,False
tuten,7,10,Bhayshul Tuten,RB,11.0,True
tuten,7,10,Carnell Tate,WR,17.0,False
tuten,7,10,Chase Brown,RB,34.0,True
tuten,7,10,D'Andre Swift,RB,32.0,False
tuten,7,10,Derrick Henry,RB,73.0,False
tuten,7,10,George Kittle,TE,6.0,False
tuten,7,10,Ja'Kobi Lane,WR,6.0,False
tuten,7,10,Jordyn Tyson,WR,3.0,False
tuten,7,10,Josh Allen,QB,37.0,False
tuten,7,10,Luther Burden III,WR,24.0,False
tuten,7,10,Rome Odunze,WR,18.0,False
tuten,7,10,Tony Pollard,RB,14.0,False
tuten,7,10,TreVeyon Henderson,RB,22.0,False
tuten,7,11,A.J. Brown,WR,42.0,False
tuten,7,11,Bhayshul Tuten,RB,11.0,True
tuten,7,11,Bucky Irving,RB,38.0,False
tuten,7,11,Chase Brown,RB,34.0,True
tuten,7,11,D'Andre Swift,RB,29.0,False
tuten,7,11,Dak Prescott,QB,5.0,False
tuten,7,11,George Kittle,TE,4.0,False
tuten,7,11,Jameson Williams,WR,25.0,False
tuten,7,11,Jaylen Warren,RB,13.0,False
tuten,7,11,Luther Burden III,WR,17.0,False
tuten,7,11,Rome Odunze,WR,22.0,False
tuten,7,11,Tee Higgins,WR,23.0,False
tuten,7,11,Tony Pollard,RB,15.0,False
tuten,7,12,Bhayshul Tuten,RB,11.0,True
tuten,7,12,Carnell Tate,WR,22.0,False
tuten,7,12,Chase Brown,RB,34.0,True
tuten,7,12,Christian Watson,WR,12.0,False
tuten,7,12,D'Andre Swift,RB,36.0,False
tuten,7,12,Isaiah Likely,TE,2.0,False
tuten,7,12,Jameson Williams,WR,20.0,False
tuten,7,12,Jaylen Warren,RB,11.0,False
tuten,7,12,Josh Allen,QB,27.0,False
tuten,7,12,Josh Jacobs,RB,54.0,False
tuten,7,12,Luther Burden III,WR,20.0,False
tuten,7,12,Rico Dowdle,RB,10.0,False
tuten,7,12,Rome Odunze,WR,17.0,False
tuten,7,13,Bhayshul Tuten,RB,11.0,True
tuten,7,13,Chase Brown,RB,34.0,True
tuten,7,13,Derrick Henry,RB,63.0,False
tuten,7,13,George Kittle,TE,2.0,False
tuten,7,13,Jameson Williams,WR,22.0,False
tuten,7,13,Jonathon Brooks,RB,7.0,False
tuten,7,13,Josh Allen,QB,34.0,False
tuten,7,13,Ladd McConkey,WR,25.0,False
tuten,7,13,Luther Burden III,WR,24.0,False
tuten,7,13,Makai Lemon,WR,2.0,False
tuten,7,13,Rico Dowdle,RB,10.0,False
tuten,7,13,Tee Higgins,WR,25.0,False
tuten,7,13,Tony Pollard,RB,12.0,False
tuten,7,14,Alec Pierce,WR,7.0,False
tuten,7,14,Bhayshul Tuten,RB,11.0,True
tuten,7,14,Brian Thomas Jr.,WR,10.0,False
tuten,7,14,Chase Brown,RB,34.0,True
tuten,7,14,D'Andre Swift,RB,36.0,False
tuten,7,14,Jameson Williams,WR,25.0,False
tuten,7,14,Jordan Addison,WR,5.0,False
tuten,7,14,Josh Allen,QB,37.0,False
tuten,7,14,Omarion Hampton,RB,69.0,False
tuten,7,14,RJ Harvey,RB,10.0,False
tuten,7,14,Rome Odunze,WR,25.0,False
tuten,7,14,Tony Pollard,RB,21.0,False
tuten,7,14,Travis Kelce,TE,2.0,False
tuten,7,15,Bhayshul Tuten,RB,11.0,True
tuten,7,15,Brian Thomas Jr.,WR,8.0,False
tuten,7,15,Brock Purdy,QB,2.0,False
tuten,7,15,Chase Brown,RB,34.0,True
tuten,7,15,Christian Watson,WR,15.0,False
tuten,7,15,DeVonta Smith,WR,32.0,False
tuten,7,15,Derrick Henry,RB,74.0,False
tuten,7,15,George Kittle,TE,3.0,False
tuten,7,15,Jaylen Warren,RB,13.0,False
tuten,7,15,Marvin Harrison Jr.,WR,16.0,False
tuten,7,15,Tee Higgins,WR,32.0,False
tuten,7,15,Tony Pollard,RB,18.0,False
tuten,7,15,TreVeyon Henderson,RB,21.0,False
tuten,7,16,Alec Pierce,WR,6.0,False
tuten,7,16,Bhayshul Tuten,RB,11.0,True
tuten,7,16,Chase Brown,RB,34.0,True
tuten,7,16,Christian Watson,WR,18.0,False
tuten,7,16,D'Andre Swift,RB,32.0,False
tuten,7,16,Drake Maye,QB,18.0,False
tuten,7,16,Emeka Egbuka,WR,40.0,False
tuten,7,16,George Kittle,TE,2.0,False
tuten,7,16,Jameson Williams,WR,24.0,False
tuten,7,16,Jaylen Warren,RB,11.0,False
tuten,7,16,Jonathon Brooks,RB,9.0,False
tuten,7,16,Tetairoa McMillan,WR,30.0,False
tuten,7,16,TreVeyon Henderson,RB,20.0,False
tuten,7,17,Alec Pierce,WR,8.0,False
tuten,7,17,Bhayshul Tuten,RB,11.0,True
tuten,7,17,Chase Brown,RB,34.0,True
tuten,7,17,Christian Watson,WR,12.0,False
tuten,7,17,George Kittle,TE,4.0,False
tuten,7,17,Jacory Croskey-Merritt,RB,5.0,False
tuten,7,17,Jakobi Meyers,WR,4.0,False
tuten,7,17,Jeremiyah Love,RB,69.0,False
tuten,7,17,Josh Allen,QB,34.0,False
tuten,7,17,Khalil Shakir,WR,2.0,False
tuten,7,17,TreVeyon Henderson,RB,19.0,False
tuten,7,17,Woody Marks,RB,2.0,False
tuten,7,17,Zay Flowers,WR,35.0,False
tuten,7,18,Bhayshul Tuten,RB,11.0,True
tuten,7,18,Carnell Tate,WR,14.0,False
tuten,7,18,Chase Brown,RB,34.0,True
tuten,7,18,Chuba Hubbard,RB,8.0,False
tuten,7,18,Jameson Williams,WR,20.0,False
tuten,7,18,Jayden Daniels,QB,11.0,False
tuten,7,18,Josh Jacobs,RB,57.0,False
tuten,7,18,Kyle Pitts,TE,5.0,False
tuten,7,18,Luther Burden III,WR,23.0,False
tuten,7,18,Rome Odunze,WR,27.0,False
tuten,7,18,Tee Higgins,WR,29.0,False
tuten,7,18,TreVeyon Henderson,RB,19.0,False
tuten,7,18,Tyler Warren,TE,20.0,False
tuten,7,19,Aaron Jones,RB,5.0,False
tuten,7,19,Bhayshul Tuten,RB,11.0,True
tuten,7,19,Chase Brown,RB,34.0,True
tuten,7,19,DK Metcalf,WR,8.0,False
tuten,7,19,David Montgomery,RB,38.0,False
tuten,7,19,Derrick Henry,RB,69.0,False
tuten,7,19,Jadarian Price,RB,20.0,False
tuten,7,19,Jameson Williams,WR,16.0,False
tuten,7,19,Josh Allen,QB,37.0,False
tuten,7,19,Luther Burden III,WR,28.0,False
tuten,7,19,Michael Pittman,WR,8.0,False
tuten,7,19,Parker Washington,WR,12.0,False
tuten,7,19,Travis Kelce,TE,2.0,False
tuten,7,20,Amon-Ra St. Brown,WR,80.0,False
tuten,7,20,Bhayshul Tuten,RB,11.0,True
tuten,7,20,Carnell Tate,WR,19.0,False
tuten,7,20,Chase Brown,RB,34.0,True
tuten,7,20,Christian Watson,WR,14.0,False
tuten,7,20,Chuba Hubbard,RB,7.0,False
tuten,7,20,Isaiah Likely,TE,2.0,False
tuten,7,20,Jadarian Price,RB,20.0,False
tuten,7,20,Jonathon Brooks,RB,8.0,False
tuten,7,20,Lamar Jackson,QB,18.0,False
tuten,7,20,Rico Dowdle,RB,9.0,False
tuten,7,20,Terry McLaurin,WR,21.0,False
tuten,7,20,Zay Flowers,WR,42.0,False
tuten,7,21,A.J. Brown,WR,46.0,False
tuten,7,21,Bhayshul Tuten,RB,11.0,True
tuten,7,21,Chase Brown,RB,34.0,True
tuten,7,21,David Montgomery,RB,38.0,False
tuten,7,21,Jacory Croskey-Merritt,RB,6.0,False
tuten,7,21,Jameson Williams,WR,16.0,False
tuten,7,21,Josh Allen,QB,31.0,False
tuten,7,21,Josh Downs,WR,3.0,False
tuten,7,21,Parker Washington,WR,10.0,False
tuten,7,21,Rachaad White,RB,5.0,False
tuten,7,21,Rico Dowdle,RB,10.0,False
tuten,7,21,Sam LaPorta,TE,13.0,False
tuten,7,21,Zay Flowers,WR,42.0,False
tuten,7,22,Amon-Ra St. Brown,WR,78.0,False
tuten,7,22,Bhayshul Tuten,RB,11.0,True
tuten,7,22,Chase Brown,RB,34.0,True
tuten,7,22,Dalton Kincaid,TE,2.0,False
tuten,7,22,Germie Bernard,WR,2.0,False
tuten,7,22,Isiah Pacheco,RB,2.0,False
tuten,7,22,Jake Ferguson,TE,2.0,False
tuten,7,22,Jordan Addison,WR,5.0,False
tuten,7,22,Josh Allen,QB,32.0,False
tuten,7,22,Malik Nabers,WR,39.0,False
tuten,7,22,Puka Nacua,WR,81.0,False
tuten,7,22,Seth McGowan,RB,3.0,False
tuten,7,22,Xavier Worthy,WR,5.0,False
tuten,7,23,Bhayshul Tuten,RB,11.0,True
tuten,7,23,Chase Brown,RB,34.0,True
tuten,7,23,Chris Godwin Jr.,WR,6.0,False
tuten,7,23,DeVonta Smith,WR,30.0,False
tuten,7,23,George Kittle,TE,7.0,False
tuten,7,23,J.K. Dobbins,RB,16.0,False
tuten,7,23,Jadarian Price,RB,30.0,False
tuten,7,23,Jameson Williams,WR,21.0,False
tuten,7,23,Jonathon Brooks,RB,11.0,False
tuten,7,23,Josh Allen,QB,34.0,False
tuten,7,23,Luther Burden III,WR,27.0,False
tuten,7,23,Rico Dowdle,RB,11.0,False
tuten,7,23,Rome Odunze,WR,19.0,False
