rank,id,player,team,pos,gp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_half_ppr_per_gp,fpts_half_ppr
1230,25449,Amari Gainer,LV,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.9,14.8
1231,24137,Jaquelin Roy,NE,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.9,14.8
1232,26155,Jaylin Smith,HOU,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.9,14.7
1233,24090,Andre Carter II,LV,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.1,0.9,14.7
1234,25306,Dominic Lovett,DET,WR,17,0.0,0.0,0.0,0.0,0.0,6.7,83.3,0.5,0.0,0.0,0.0,0.0,0.9,14.7
1235,24415,Anthony Johnson Jr.,NYG,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.9,14.7
1236,23185,Sam Howell,MIN,QB,17,241.1,1.7,1.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14.7
1237,23840,Kevin Austin Jr.,NO,WR,17,0.0,0.0,0.0,0.1,0.0,6.9,87.7,0.4,0.0,0.0,0.0,0.0,0.9,14.6
1238,19087,Pat O'Connor,DET,DL,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.1,1.6,14.6
1239,25204,Braiden McGregor,NYJ,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.9,14.6
1240,26127,Bradyn Swinson,NE,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.9,14.6
1241,24278,Hunter Luepke,DAL,RB,17,0.0,0.0,0.0,21.7,0.1,6.8,55.8,0.5,0.0,0.0,0.0,0.0,0.9,14.6
1242,25348,Levi Drake Rodriguez,MIN,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.9,14.5
1243,24394,Robert Beal Jr.,SF,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.9,14.5
1244,25010,Ricky White III,SEA,WR,17,0.0,0.0,0.0,0.0,0.0,6.4,83.1,0.5,0.0,0.0,0.0,0.0,0.9,14.5
1245,25169,Javontae Jean-Baptiste,WAS,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.9,14.5
1246,21192,Nik Needham,CLE,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.9,14.5
1247,26117,Joshua Simon,ATL,TE,17,0.0,0.0,0.0,0.0,0.0,6.8,79.9,0.5,0.0,0.0,0.0,0.0,0.8,14.4
1248,23482,Bo Melton,GB,WR,17,0.0,0.0,0.0,11.7,0.0,5.7,73.1,0.5,0.0,0.0,0.0,0.0,0.8,14.3
1249,25225,Daijahn Anthony,CIN,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.8,14.3
1250,25001,Konata Mumpfield,LAR,WR,17,0.0,0.0,0.0,0.0,0.0,7.8,74.2,0.5,0.0,0.0,0.0,0.0,0.8,14.3
1251,24168,Tyson Bagent,CHI,QB,17,208.5,1.2,0.5,18.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,14.2
1252,23218,Pierre Strong Jr.,CLE,RB,17,0.0,0.0,0.0,82.3,0.3,3.0,21.6,0.1,0.0,0.0,0.0,0.0,0.8,14.1
1253,26059,Keandre Lambert-Smith,LAC,WR,17,0.0,0.0,0.0,4.1,0.0,6.2,81.3,0.4,0.0,0.0,0.0,0.0,0.8,14.0
1254,25413,Evan Anderson,SF,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.8,14.0
1255,24981,Jacob Cowing,SF,WR,17,0.0,0.0,0.0,1.2,0.0,6.2,83.7,0.4,0.0,0.0,0.0,0.0,0.8,14.0
1256,20772,Joe Giles-Harris,CIN,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.8,13.8
1257,24533,Ben Sims,GB,TE,17,0.0,0.0,0.0,0.0,0.0,6.7,68.8,0.6,0.0,0.0,0.0,0.0,0.8,13.8
1258,25231,Jaden Crumedy,CAR,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.8,13.8
1259,21783,Harrison Bryant,PHI,TE,17,0.0,0.0,0.0,0.0,0.0,6.9,67.6,0.6,0.0,0.0,0.0,0.0,0.8,13.8
1260,23871,Marcelino McCrary-Ball,NYJ,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.8,13.8
1261,25267,Eric Watts,NYJ,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.8,13.8
1262,22723,Earnest Brown IV,DAL,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.8,13.8
1263,25351,Sanoussi Kane,BAL,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.8,13.7
1264,21933,Jaylinn Hawkins,NE,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.8,13.7
1265,25112,Jared Wiley,KC,TE,17,0.0,0.0,0.0,0.0,0.0,7.2,70.9,0.5,0.0,0.0,0.0,0.0,0.8,13.7
1266,25972,Jackson Hawes,BUF,TE,17,0.0,0.0,0.0,0.0,0.0,6.6,67.3,0.6,0.0,0.0,0.0,0.0,0.8,13.6
1267,20840,Lonnie Johnson Jr.,LV,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.8,13.6
1268,25873,Luke Lachey,HOU,TE,17,0.0,0.0,0.0,0.0,0.0,6.7,66.5,0.6,0.0,0.0,0.0,0.0,0.8,13.6
1269,25233,Myles Cole,JAX,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.8,13.6
1270,12841,Andy Dalton,CAR,QB,17,232.9,1.5,1.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.6
1271,23273,Hassan Haskins,LAC,RB,17,0.0,0.0,0.0,59.4,0.6,1.7,15.5,0.3,0.0,0.0,0.0,0.0,0.8,13.5
1272,26124,Robbie Ouzts,SEA,TE,17,0.0,0.0,0.0,0.0,0.0,6.9,70.3,0.5,0.0,0.0,0.0,0.0,0.8,13.5
1273,26135,Craig Woodson,NE,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.8,13.4
1274,22332,Jonah Williams,NO,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.0,0.8,13.3
1275,25560,Jaylen McCollough,LAR,S,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,1.5,13.3
1276,23329,Cameron Thomas,CLE,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.8,13.3
1277,23577,Kalia Davis,SF,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.1,0.8,13.3
1278,25032,Xavier Weaver,ARI,WR,17,0.0,0.0,0.0,0.0,0.0,7.2,74.9,0.4,0.0,0.0,0.0,0.0,0.8,13.3
1279,25350,Jowon Briggs,CLE,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.8,13.2
1280,24466,Isaiah Bolden,NE,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.8,13.2
1281,22833,Malik Herring,KC,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.8,13.2
1282,25197,Logan Lee,PIT,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.1,0.8,13.2
1283,22202,Khalil Dorsey,DET,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.8,13.2
1284,24148,Davis Allen,LAR,TE,17,0.0,0.0,0.0,0.0,0.0,7.4,64.4,0.5,0.0,0.0,0.0,0.0,0.8,13.1
1285,25203,Marcellas Dial Jr.,NE,DB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.8,13.1
1286,21964,Cody White,SEA,WR,17,0.0,0.0,0.0,0.0,0.0,6.0,79.0,0.4,0.0,0.0,0.0,0.0,0.8,13.1
1287,25695,Shemar Bartholomew,CAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.8,13.1
1288,25304,Casey Washington,ATL,WR,17,0.0,0.0,0.0,0.0,0.0,6.1,76.2,0.4,0.0,0.0,0.0,0.0,0.8,13.1
1289,26104,LaJohntay Wester,BAL,WR,17,0.0,0.0,0.0,0.0,0.0,6.7,66.7,0.5,0.0,0.0,0.0,0.0,0.8,13.0
1290,22973,Austin Trammell,JAX,WR,17,0.0,0.0,0.0,0.0,0.0,7.3,77.6,0.3,0.0,0.0,0.0,0.0,0.8,13.0
1291,25206,MJ Devonshire,CAR,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.8,13.0
1292,24140,Hendon Hooker,DET,QB,17,208.2,1.3,0.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.0
1293,22773,Marlon Tuipulotu,KC,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.8,12.9
1294,24082,Zacch Pickens,CHI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.8,12.9
1295,23363,DeMarvin Leal,PIT,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.7,12.7
1296,23385,Dominique Robinson,CHI,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.7,12.5
1297,17993,Adam Gotsis,TB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.7,12.5
1298,25582,Dell Pettus,NE,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.7,12.5
1299,25986,LeQuint Allen Jr.,JAX,RB,17,0.0,0.0,0.0,47.0,0.3,4.0,34.0,0.1,0.0,0.0,0.0,0.0,0.7,12.5
1300,24497,DJ Ivey,CIN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7,12.4
1301,24274,Tyler Lacy,JAX,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.7,12.4
1302,22822,Ta'Quon Graham,ATL,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.7,12.4
1303,24465,Cory Durden,NYG,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.7,12.4
1304,23276,Phidarian Mathis,NYJ,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.7,12.3
1305,21138,Scotty Miller,PIT,WR,17,0.0,0.0,0.0,0.0,0.0,7.3,75.6,0.2,0.0,0.0,0.0,0.0,0.7,12.2
1306,24925,Mekhi Wingo,DET,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.7,12.2
1307,21880,Larrell Murchison,LAR,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.7,12.2
1308,25955,Phil Mafah,DAL,RB,17,0.0,0.0,0.0,64.0,0.5,1.8,12.6,0.1,0.0,0.0,0.0,0.0,0.7,12.2
1309,24107,Eli Ricks,PHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.7,12.1
1310,21804,DeeJay Dallas,ARI,RB,17,0.0,0.0,0.0,41.2,0.2,5.5,35.9,0.1,0.0,0.0,0.0,0.0,0.7,12.1
1311,21466,Jonathan Harris,MIN,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.7,11.9
1312,23325,Erik Ezukanma,MIA,WR,17,0.0,0.0,0.0,0.0,0.0,5.6,69.2,0.4,0.0,0.0,0.0,0.0,0.7,11.9
1313,22941,Sam Kamara,CLE,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.7,11.8
1314,21823,Patrick Taylor Jr.,SF,RB,17,0.0,0.0,0.0,53.9,0.3,3.7,27.2,0.0,0.0,0.0,0.0,0.0,0.7,11.8
1315,23610,Sam Roberts,CAR,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.0,0.7,11.8
1316,23528,John Ridgeway III,NO,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.7,11.7
1317,24149,Brayden Willis,SF,TE,17,0.0,0.0,0.0,0.0,0.0,5.5,59.5,0.5,0.0,0.0,0.0,0.0,0.7,11.7
1318,23458,Gregory Junior,GB,CB,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.3,11.7
1319,24001,Tre Avery,SF,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7,11.7
1320,18026,Sheldon Day,WAS,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.7,11.7
1321,25239,Solomon Byrd,HOU,DE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.3,11.7
1322,24426,PJ Mustipher,ARI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.7,11.6
1323,25202,Fabien Lovett Sr.,KC,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.7,11.6
1324,22604,Tylan Wallace,BAL,WR,17,0.0,0.0,0.0,1.4,0.0,4.3,63.1,0.5,0.0,0.0,0.0,0.0,0.7,11.6
1325,24776,John Stephens Jr.,DAL,TE,17,0.0,0.0,0.0,0.0,0.0,5.8,56.7,0.5,0.0,0.0,0.0,0.0,0.7,11.6
1326,25982,Jimmy Horn Jr.,CAR,WR,17,0.0,0.0,0.0,0.0,0.0,5.6,63.6,0.4,0.0,0.0,0.0,0.0,0.7,11.6
1327,25232,Nathaniel Watson,CLE,LB,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,1.3,11.5
1328,23143,Will Mallory,IND,TE,17,0.0,0.0,0.0,0.0,0.0,6.3,59.3,0.4,0.0,0.0,0.0,0.0,0.7,11.5
1329,18056,Dean Lowry,PIT,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.7,11.4
1330,22511,Quintin Morris,JAX,TE,17,0.0,0.0,0.0,0.0,0.0,5.8,55.5,0.5,0.0,0.0,0.0,0.0,0.7,11.4
1331,22801,Elerson G. Smith,CLE,DE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.0,1.3,11.4
1332,24582,Brandon Pili,SEA,NT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.7,11.4
1333,24031,Mike Greene,TB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.7,11.4
1334,25104,Jaheim Bell,NE,TE,17,0.0,0.0,0.0,0.0,0.0,5.6,61.0,0.4,0.0,0.0,0.0,0.0,0.7,11.3
1335,22945,Jack Heflin,LAR,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.7,11.3
1336,25988,Moliki Matavao,NO,TE,17,0.0,0.0,0.0,0.0,0.0,5.4,61.4,0.4,0.0,0.0,0.0,0.0,0.7,11.2
1337,25213,Caelen Carson,DAL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,11.2
1338,25687,Bryce Oliver,TEN,WR,17,0.0,0.0,0.0,0.0,0.0,5.1,68.0,0.3,0.0,0.0,0.0,0.0,0.7,11.1
1339,24490,Travis Bell,MIN,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.7,11.1
1340,24280,Dylan Horton,HOU,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.7,11.1
1341,21721,Devin Duvernay,CHI,WR,17,0.0,0.0,0.0,6.7,0.1,5.5,52.3,0.3,0.0,0.0,0.0,0.0,0.7,11.1
1342,25313,Joshua Cephus,JAX,WR,17,0.0,0.0,0.0,0.0,0.0,6.2,61.3,0.3,0.0,0.0,0.0,0.0,0.6,11.0
1343,23686,Kurt Hinish,HOU,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.6,11.0
1344,25363,Christopher Edmonds,CLE,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.6,11.0
1345,25238,DeWayne Carter,BUF,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.6,10.9
1346,23831,Christopher Hinton,LAC,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.6,10.9
1347,24488,Titus Leo,TEN,LB,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.4,10.9
1348,18033,Miles Killebrew,PIT,S,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.6,10.9
1349,24743,Xavier Smith,LAR,WR,17,0.0,0.0,0.0,11.1,0.0,4.7,57.6,0.3,0.0,0.0,0.0,0.0,0.6,10.8
1350,19943,Durham Smythe,CHI,TE,17,0.0,0.0,0.0,0.0,0.0,6.6,57.0,0.3,0.0,0.0,0.0,0.0,0.6,10.8
1351,19854,Dante Pettis,NO,WR,17,0.0,0.0,0.0,6.0,0.0,5.1,60.4,0.3,0.0,0.0,0.0,0.0,0.6,10.8
1352,24472,Xavier Gipson,NYJ,WR,17,0.0,0.0,0.0,1.1,0.0,6.0,64.1,0.2,0.0,0.0,0.0,0.0,0.6,10.7
1353,24950,Ennis Rakestraw Jr.,DET,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,10.7
1354,24397,Jalen Brooks,DAL,WR,17,0.0,0.0,0.0,0.0,0.0,4.6,60.0,0.4,0.0,0.0,0.0,0.0,0.6,10.7
1355,20859,Drew Lock,SEA,QB,17,181.7,1.0,0.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.7
1356,24484,Amari Burney,TEN,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,10.6
1357,25221,Gabe Hall,PHI,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.6,10.5
1358,24434,Jose Ramirez,TB,OLB,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.2,10.5
1359,23612,Matt Henningsen,DEN,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.6,10.4
1360,24122,Charlie Jones,CIN,WR,17,0.0,0.0,0.0,0.0,0.0,4.9,55.2,0.4,0.0,0.0,0.0,0.0,0.6,10.4
1361,26219,Tommy Akingbesote,DAL,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,10.3
1362,23737,Tanner Conner,MIA,TE,17,0.0,0.0,0.0,0.0,0.0,5.7,44.5,0.5,0.0,0.0,0.0,0.0,0.6,10.3
1363,26055,Thomas Fidone II,NYG,TE,17,0.0,0.0,0.0,0.0,0.0,5.1,59.5,0.3,0.0,0.0,0.0,0.0,0.6,10.3
1364,24496,Jordon Riley,NYG,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.6,10.3
1365,25335,Khristian Boyd,NO,DT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,1.3,10.3
1366,22232,LaCale London,ATL,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.6,10.2
1367,22759,Jamin Davis,NYJ,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.6,10.2
1368,24362,Malik Heath,GB,WR,17,0.0,0.0,0.0,0.0,0.0,5.0,51.5,0.4,0.0,0.0,0.0,0.0,0.6,10.1
1369,23564,Damarion Williams,SEA,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,10.1
1370,24489,Ameer Speed,CHI,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,10.1
1371,24984,Jamari Thrash,CLE,WR,17,0.0,0.0,0.0,0.0,0.0,5.3,57.9,0.3,0.0,0.0,0.0,0.0,0.6,10.0
1372,22713,Quinton Bohanna,SEA,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.6,10.0
1373,26061,Donovan Ezeiruaku,DAL,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,10.0
1374,23388,DeAngelo Malone,ATL,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.6,9.9
1375,26191,Howard Cross III,CIN,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.9
1376,26187,Eric Gregory,CIN,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.9
1377,25556,Morice Norris,DET,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.9
1378,19035,Eric Saubert,SEA,TE,17,0.0,0.0,0.0,0.0,0.0,5.6,47.0,0.4,0.0,0.0,0.0,0.0,0.6,9.9
1379,24251,KJ Henry,PHI,DE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.1,9.9
1380,22835,Cam Sample,CIN,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.8
1381,25229,Kris Abrams-Draine,DEN,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.6,9.8
1382,25969,Jake Briningstool,KC,TE,17,0.0,0.0,0.0,0.0,0.0,5.0,49.4,0.4,0.0,0.0,0.0,0.0,0.6,9.8
1383,20281,Mike Ford Jr,ATL,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.6,9.8
1384,21349,Ashton Dulin,IND,WR,17,0.0,0.0,0.0,2.3,0.0,4.5,55.0,0.3,0.0,0.0,0.0,0.0,0.6,9.8
1385,26363,Desmond Watson,TB,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.8
1386,21989,Mykal Walker,ARI,ILB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.6,9.7
1387,26103,Jordan Watkins,SF,WR,17,0.0,0.0,0.0,0.0,0.0,4.6,55.7,0.3,0.0,0.0,0.0,0.0,0.6,9.7
1388,15694,Case Keenum,CHI,QB,17,147.2,1.0,0.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.7
1389,23586,Julius Chestnut,TEN,RB,17,0.0,0.0,0.0,60.1,0.2,2.2,15.5,0.0,0.0,0.0,0.0,0.0,0.6,9.7
1390,23442,Damone Clark,DAL,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,9.6
1391,25954,Marcus Yarns,NO,RB,17,0.0,0.0,0.0,45.7,0.2,2.7,18.4,0.1,0.0,0.0,0.0,0.0,0.6,9.6
1392,18135,Kevon Seymour,WAS,CB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.5
1393,26459,James Carpenter,JAX,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.5
1394,26545,Alex Huntley,MIA,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.5
1395,24188,Deuce Vaughn,DAL,RB,17,0.0,0.0,0.0,61.2,0.1,1.9,13.8,0.1,0.0,0.0,0.0,0.0,0.6,9.4
1396,26122,Vernon Broughton,NO,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.6,9.4
1397,24728,Patrick O'Connell,SEA,LB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.6,9.4
1398,26308,Kyonte Hamilton,HOU,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.4
1399,26173,Warren Brinson,GB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.4
1400,26249,Tim Smith,IND,DT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,9.4
1401,26125,Ashton Gillotte,KC,DE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,9.3
1402,26139,Collin Oliver,GB,DL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,9.3
1403,24088,Ali Gaye,TEN,OLB,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,9.3
