comparison_type,comparison,draw_context,nominal_buffer,nominal_buffer_dollars,year,trial,all_four_actual_cap_feasible,actual_points_effect_interaction,drafted_only_points_effect_interaction,actual_cap_feasible_effect_interaction,actual_cap_overage_effect_interaction,actual_salary_spend_effect_interaction,forecast_ev_effect_interaction,forecast_error_effect_interaction,forecast_salary_spend_effect_interaction,normalized_nominal_salary_spend_effect_interaction,raw_nominal_salary_spend_effect_interaction,actual_waiver_starts_effect_interaction,actual_salary_missing_players_effect_interaction,salary_source_missing_players_effect_interaction,joint_feasible_actual_points_effect_interaction
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,102,False,93.840087890625,197.619873046875,0.0,-16.0,-16.0,-1.435546875,95.275634765625,4.70294189453125,-12.965545654296875,-10.0,-22.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,103,False,23.3001708984375,19.699951171875,0.0,-21.0,-21.0,-1.8812255859375,25.181396484375,-1.2025146484375,-29.820892333984375,-23.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,104,False,-82.2999267578125,-75.0,0.0,-49.0,-49.0,-16.4476318359375,-65.852294921875,16.27655029296875,-68.7176513671875,-53.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,105,False,40.5001220703125,25.60009765625,0.0,9.0,9.0,37.9197998046875,2.580322265625,31.293365478515625,2.593109130859375,2.0,2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,106,False,110.4998779296875,35.10009765625,0.0,-12.0,-12.0,-0.253173828125,110.7530517578125,14.334197998046875,-27.22772216796875,-21.0,3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,107,False,-303.800048828125,-302.9000244140625,0.0,-61.0,-61.0,-61.5128173828125,-242.2872314453125,-45.56825256347656,-119.2833251953125,-92.0,14.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,108,False,14.18017578125,-26.8997802734375,0.0,-60.0,-60.0,-101.7213134765625,115.9014892578125,-49.672027587890625,-110.2073974609375,-85.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,109,False,-22.260009765625,-18.0001220703125,0.0,-52.0,-52.0,-33.7218017578125,11.4617919921875,-12.3985595703125,-76.49691772460938,-59.0,-2.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,110,False,-84.9000244140625,26.639892578125,0.0,-84.0,-84.0,-71.8709716796875,-13.029052734375,4.75164794921875,-115.39370727539062,-89.0,2.0,1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,111,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,112,False,-86.9998779296875,-114.7000732421875,0.0,-76.0,-76.0,-15.327392578125,-71.6724853515625,16.5594482421875,-55.751983642578125,-43.0,7.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,113,False,54.3001708984375,57.199951171875,0.0,-21.0,-21.0,13.9815673828125,40.318603515625,40.918060302734375,-19.448394775390625,-15.0,-11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,114,False,-54.4000244140625,-93.4998779296875,0.0,-13.0,-13.0,-25.291015625,-29.1090087890625,6.722259521484375,-42.786407470703125,-33.0,-4.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,115,False,-119.89990234375,-288.66015625,1.0,-114.0,-128.0,-101.931396484375,-17.968505859375,-9.8389892578125,-146.51107788085938,-113.0,18.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,116,False,160.5,176.199951171875,0.0,-89.0,-89.0,-46.7076416015625,207.2076416015625,-25.325714111328125,-85.57284545898438,-66.0,4.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,117,False,-43.9998779296875,-2.10009765625,0.0,-100.0,-100.0,-45.8182373046875,1.818359375,9.40380859375,-47.97265625,-37.0,-1.0,2.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,118,False,-110.9400634765625,-139.4000244140625,0.0,-73.0,-73.0,-44.94921875,-65.9908447265625,-61.5140380859375,-57.048553466796875,-44.0,21.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,119,False,-42.4000244140625,-85.5,0.0,-125.0,-125.0,-100.22216796875,57.8221435546875,-60.04095458984375,-101.13153076171875,-78.0,2.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,120,False,-146.699951171875,-105.89990234375,0.0,-12.0,-12.0,-4.644775390625,-142.05517578125,3.09393310546875,-23.338043212890625,-18.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,121,False,-213.39990234375,-196.5999755859375,0.0,-20.0,-20.0,-26.0106201171875,-187.3892822265625,-22.67718505859375,-68.71759033203125,-53.0,6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,122,False,-64.1600341796875,13.0999755859375,0.0,-84.0,-84.0,-49.0498046875,-15.1102294921875,-63.084075927734375,-124.46957397460938,-96.0,2.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,123,False,17.5999755859375,68.5001220703125,0.0,-55.0,-55.0,-36.853515625,54.4534912109375,-22.391357421875,-40.193328857421875,-31.0,1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,124,False,-169.9000244140625,-126.2999267578125,0.0,-71.0,-71.0,-68.9686279296875,-100.931396484375,-2.256622314453125,-85.57284545898438,-66.0,6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,125,False,-90.599853515625,-104.8402099609375,0.0,-45.0,-45.0,-42.4888916015625,-48.1109619140625,3.58074951171875,-51.8623046875,-40.0,-5.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,126,False,-269.18017578125,-208.7598876953125,0.0,-59.0,-59.0,-46.203125,-222.97705078125,-15.853668212890625,-112.80059814453125,-87.0,23.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,127,False,-64.800048828125,-76.6998291015625,0.0,-51.0,-51.0,-46.3973388671875,-18.4027099609375,-44.91334533691406,-67.42105102539062,-52.0,4.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,128,False,-255.76025390625,-184.3001708984375,0.0,-126.0,-126.0,-57.51513671875,-198.2451171875,-55.310150146484375,-120.57992553710938,-93.0,17.0,3.0,4.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,129,False,-172.4998779296875,-462.64013671875,0.0,-77.0,-77.0,-54.385986328125,-118.1138916015625,-1.8701171875,-62.2347412109375,-48.0,12.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,130,False,-150.89990234375,5.89990234375,0.0,-118.0,-118.0,-73.5595703125,-77.34033203125,8.151092529296875,-145.21453857421875,-112.0,11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,131,False,-183.0,-249.7999267578125,0.0,8.0,8.0,-15.7376708984375,-167.2623291015625,-10.990203857421875,-19.4483642578125,-15.0,10.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,132,False,114.5,106.400146484375,0.0,-14.0,-14.0,-36.3369140625,150.8369140625,-24.794036865234375,-53.158905029296875,-41.0,-11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,133,False,354.340087890625,416.2799072265625,0.0,-37.0,-37.0,-39.534912109375,393.875,-0.870025634765625,-29.820831298828125,-23.0,-23.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,134,False,-78.60009765625,-137.5001220703125,0.0,-15.0,-15.0,-32.47509765625,-46.125,-22.426116943359375,-62.234832763671875,-48.0,6.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,135,False,-78.5,-18.300048828125,0.0,-66.0,-66.0,-47.9647216796875,-30.5352783203125,-27.14593505859375,-73.90383911132812,-57.0,9.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,136,False,-52.199951171875,33.0,0.0,-24.0,-24.0,-5.0499267578125,-47.1500244140625,-12.6041259765625,-18.151824951171875,-14.0,-5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,137,False,-12.0001220703125,-115.7398681640625,0.0,-44.0,-44.0,-24.6553955078125,12.6552734375,-6.693511962890625,-23.3380126953125,-18.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,138,False,-86.89990234375,-157.4998779296875,0.0,14.0,14.0,15.4635009765625,-102.3634033203125,-5.59637451171875,-11.669036865234375,-9.0,-4.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,139,False,-6.5999755859375,76.39990234375,0.0,11.0,11.0,-9.36962890625,2.7696533203125,-2.413330078125,-23.338043212890625,-18.0,-11.0,-1.0,-2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,140,False,-119.56005859375,-241.1800537109375,0.0,-113.0,-113.0,-84.1480712890625,-35.4119873046875,7.0389404296875,-88.16598510742188,-68.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,141,False,25.7000732421875,22.199951171875,0.0,-2.0,-2.0,0.219970703125,25.4801025390625,0.954620361328125,12.965545654296875,10.0,-3.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,142,False,113.7999267578125,114.4000244140625,0.0,-6.0,-6.0,-16.259033203125,130.0589599609375,-4.98583984375,-23.338043212890625,-18.0,-5.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,143,False,-265.300048828125,-267.800048828125,0.0,-58.0,-58.0,-85.79541015625,-179.504638671875,-45.00221252441406,-129.65582275390625,-100.0,12.0,1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,144,False,-143.7398681640625,-111.6998291015625,0.0,-57.0,-57.0,-46.8656005859375,-96.874267578125,-3.60107421875,-106.31781005859375,-82.0,-10.0,-2.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,145,False,188.9400634765625,250.8800048828125,0.0,-113.0,-113.0,-54.3863525390625,243.326416015625,-17.0172119140625,-99.83499145507812,-77.0,-6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,146,False,145.0,288.159912109375,0.0,26.0,26.0,6.470703125,138.529296875,15.7330322265625,-14.262115478515625,-11.0,-14.0,-1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,147,False,43.4000244140625,100.4599609375,0.0,-83.0,-83.0,-41.2962646484375,84.6962890625,0.19512939453125,-62.23480224609375,-48.0,-9.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,148,False,37.5,28.800048828125,0.0,-58.0,-58.0,-47.8865966796875,85.3865966796875,-22.291107177734375,-42.786407470703125,-33.0,4.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,149,False,-96.199951171875,-135.199951171875,0.0,-132.0,-132.0,-66.392333984375,-29.8076171875,-12.704742431640625,-117.98678588867188,-91.0,10.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,150,False,-238.89990234375,-222.10009765625,0.0,-97.0,-97.0,-61.18798828125,-177.7119140625,-57.02497863769531,-132.2489013671875,-102.0,16.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,151,False,18.1201171875,79.47998046875,0.0,-39.0,-39.0,-23.0355224609375,41.1556396484375,-41.26124572753906,-33.71051025390625,-26.0,5.0,-1.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,152,False,38.599853515625,24.599853515625,0.0,-63.0,-63.0,-56.615478515625,95.21533203125,-4.277984619140625,-68.71759033203125,-53.0,6.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,153,False,213.239990234375,267.7998046875,0.0,-37.0,-37.0,-3.9490966796875,217.1890869140625,18.61883544921875,-64.82794189453125,-50.0,6.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,154,False,96.699951171875,50.300048828125,0.0,-17.0,-17.0,2.2030029296875,94.4969482421875,-6.01385498046875,-60.938232421875,-47.0,-26.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,155,False,48.5999755859375,27.800048828125,0.0,-56.0,-56.0,-30.7650146484375,79.364990234375,-12.768157958984375,-54.4554443359375,-42.0,1.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,156,False,13.5,-101.4998779296875,0.0,-65.0,-65.0,-46.806884765625,60.306884765625,-0.340484619140625,-42.786468505859375,-33.0,4.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,157,False,-339.10009765625,-372.0999755859375,0.0,-74.0,-74.0,-47.1138916015625,-291.9862060546875,-9.988433837890625,-80.3865966796875,-62.0,9.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,158,False,90.300048828125,-4.4000244140625,0.0,11.0,11.0,34.830322265625,55.4697265625,14.487060546875,-19.44830322265625,-15.0,-1.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,159,False,-60.47998046875,16.9998779296875,0.0,-15.0,-15.0,-21.2012939453125,-39.2786865234375,3.069976806640625,-63.531341552734375,-49.0,16.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,160,False,-239.919921875,-201.60009765625,0.0,-116.0,-116.0,-93.677490234375,-146.242431640625,-14.74432373046875,-127.06268310546875,-98.0,4.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,161,False,76.3001708984375,138.9000244140625,0.0,-24.0,-24.0,-39.8909912109375,116.191162109375,-17.5457763671875,2.593109130859375,2.0,9.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,162,False,-166.89990234375,-164.0,0.0,-39.0,-39.0,-51.56884765625,-115.3310546875,-40.26536560058594,-63.5313720703125,-49.0,9.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,163,False,-98.6400146484375,-135.1800537109375,0.0,-34.0,-34.0,-14.70556640625,-83.9344482421875,11.97735595703125,-47.97265625,-37.0,13.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,164,False,-117.579833984375,-13.5802001953125,0.0,-61.0,-61.0,-33.554443359375,-84.025390625,6.512054443359375,-66.12448120117188,-51.0,4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,165,False,-161.06005859375,-267.080078125,0.0,-38.0,-38.0,-9.76708984375,-151.29296875,-4.21337890625,-59.64166259765625,-46.0,16.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,166,False,41.2998046875,-18.900146484375,0.0,-23.0,-23.0,-39.63720703125,80.93701171875,9.465484619140625,-23.3380126953125,-18.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,167,False,-179.199951171875,-136.60009765625,0.0,-36.0,-36.0,-86.158935546875,-93.041015625,-26.32867431640625,-93.35223388671875,-72.0,9.0,2.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,168,False,-389.1199951171875,-601.02001953125,0.0,-37.0,-37.0,-48.0511474609375,-341.06884765625,-16.0830078125,-88.16595458984375,-68.0,29.0,2.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,169,False,-53.93994140625,-247.6400146484375,0.0,-55.0,-55.0,-45.553955078125,-8.385986328125,2.484405517578125,-60.938232421875,-47.0,7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,170,False,-222.099853515625,-168.0,0.0,-67.0,-67.0,-68.0511474609375,-154.0487060546875,-38.5445556640625,-81.68313598632812,-63.0,10.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,171,False,-125.9000244140625,-78.1998291015625,0.0,-38.0,-38.0,-45.5137939453125,-80.38623046875,-11.2442626953125,-84.27633666992188,-65.0,18.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,172,False,-72.56005859375,-121.2398681640625,0.0,-60.0,-60.0,-35.50146484375,-37.05859375,-35.2244873046875,-85.57284545898438,-66.0,-6.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,173,False,-266.0999755859375,-112.06005859375,0.0,-57.0,-57.0,-19.3123779296875,-246.78759765625,-33.900726318359375,-77.79348754882812,-60.0,5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,174,False,-131.699951171875,4.7401123046875,0.0,-36.0,-36.0,-23.0869140625,-108.613037109375,-26.871002197265625,-62.234832763671875,-48.0,3.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,175,False,18.10009765625,127.39990234375,0.0,27.0,27.0,32.35498046875,-14.2548828125,-5.4283447265625,-2.59307861328125,-2.0,6.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,176,False,-42.8199462890625,-152.9600830078125,0.0,-69.0,-69.0,-48.74365234375,5.9237060546875,3.430755615234375,-47.972625732421875,-37.0,12.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,177,False,-15.10009765625,79.2001953125,2.0,-31.0,-37.0,-13.3240966796875,-1.7760009765625,6.13623046875,-3.889678955078125,-3.0,-2.0,0.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,178,False,-172.0999755859375,-166.260009765625,0.0,-65.0,-65.0,-44.5692138671875,-127.53076171875,5.879425048828125,-93.35220336914062,-72.0,11.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,179,False,101.300048828125,177.579833984375,0.0,15.0,15.0,12.125732421875,89.17431640625,-14.08349609375,6.4827880859375,5.0,-14.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,180,False,-386.9000244140625,-219.8798828125,0.0,-63.0,-63.0,7.48876953125,-394.3887939453125,3.2806396484375,-84.27627563476562,-65.0,17.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,181,False,-160.0,-193.219970703125,0.0,-42.0,-42.0,-18.412353515625,-141.587646484375,1.14141845703125,-49.269195556640625,-38.0,-1.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,182,False,7.4998779296875,50.8997802734375,0.0,-120.0,-120.0,-85.892578125,93.3924560546875,-9.819366455078125,-112.80056762695312,-87.0,-8.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,183,False,67.3797607421875,189.1998291015625,0.0,-61.0,-61.0,-41.6727294921875,109.052490234375,9.060882568359375,-85.57284545898438,-66.0,4.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,184,False,-419.7001953125,-359.0399169921875,0.0,-30.0,-30.0,-101.372314453125,-318.327880859375,-16.548736572265625,-66.12445068359375,-51.0,12.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,185,False,-51.5,-70.9801025390625,0.0,-110.0,-110.0,-38.48193359375,-13.01806640625,-3.18389892578125,-106.31777954101562,-82.0,0.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,186,False,-69.199951171875,-38.2000732421875,0.0,-48.0,-48.0,-32.5565185546875,-36.6434326171875,20.862945556640625,-45.379547119140625,-35.0,7.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,187,False,-72.89990234375,16.4000244140625,0.0,-30.0,-30.0,-5.7674560546875,-67.1324462890625,10.669403076171875,-25.93115234375,-20.0,11.0,0.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,188,False,-37.199951171875,-30.5999755859375,0.0,-82.0,-98.0,-53.18701171875,15.987060546875,-9.512908935546875,-89.46249389648438,-69.0,6.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,189,False,-191.619873046875,-8.60009765625,0.0,-116.0,-116.0,-35.8466796875,-155.773193359375,-36.549591064453125,-105.021240234375,-81.0,8.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,190,False,-133.2000732421875,-135.0001220703125,0.0,-37.0,-24.0,-37.724609375,-95.4754638671875,4.05133056640625,-44.0830078125,-34.0,12.0,1.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,191,False,-149.60009765625,-321.9200439453125,0.0,11.0,11.0,2.7987060546875,-152.3988037109375,10.68206787109375,-33.71051025390625,-26.0,16.0,1.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,192,False,-61.0601806640625,-102.1199951171875,0.0,-86.0,-86.0,-61.352783203125,0.2926025390625,-45.81744384765625,-70.01409912109375,-54.0,0.0,0.0,1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,193,False,-22.39990234375,19.5999755859375,0.0,-49.0,-49.0,-50.789306640625,28.389404296875,-6.017486572265625,-66.12448120117188,-51.0,-2.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,194,False,-195.9998779296875,-239.89990234375,0.0,-1.0,-1.0,-18.291748046875,-177.7081298828125,-6.1304931640625,-41.489837646484375,-32.0,3.0,0.0,-1.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,195,False,-33.400146484375,-54.39990234375,0.0,18.0,18.0,-12.078369140625,-21.32177734375,13.3743896484375,-3.0517578125e-05,0.0,7.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,196,False,115.97998046875,165.2999267578125,0.0,-52.0,-52.0,-18.92822265625,134.908203125,-7.42474365234375,-36.30364990234375,-28.0,-5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,197,False,-319.5,-285.89990234375,-1.0,-41.0,-33.0,-16.7530517578125,-302.7469482421875,-35.24932861328125,-49.269195556640625,-38.0,23.0,1.0,2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,198,False,-51.5,-54.3001708984375,0.0,-36.0,-36.0,-55.177734375,3.677734375,-5.22564697265625,-46.67608642578125,-36.0,5.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,199,False,-67.5999755859375,-42.199951171875,0.0,-41.0,-41.0,-53.1351318359375,-14.46484375,-3.537445068359375,-95.94534301757812,-74.0,-4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,200,False,-74.199951171875,-7.10009765625,0.0,-65.0,-65.0,-54.8631591796875,-19.3367919921875,-20.090118408203125,-55.751983642578125,-43.0,0.0,0.0,-2.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,201,False,-18.5999755859375,13.0,0.0,-25.0,-25.0,-8.3590087890625,-10.240966796875,-19.598388671875,-29.82086181640625,-23.0,-4.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,202,False,-85.7999267578125,-86.5,0.0,2.0,2.0,-19.221923828125,-66.5780029296875,14.425994873046875,-19.4483642578125,-15.0,15.0,0.0,0.0,
buffer_effect_d1_minus_d5,buffer_0_minus_none,d1_minus_d5,0,0.0,2022,203,False,-32.599853515625,-32.7999267578125,0.0,-36.0,-36.0,-24.77587890625,-7.823974609375,-11.036865234375,-37.6002197265625,-29.0,2.0,0.0,0.0,
