player,season,pos,next_pred_ppg,recorded_next_y_act,validation_rows,raw_year_exp,pred_ppg,input_current_y_act,input_next_y_act,true_current_games,true_current_ppg,true_current_points,next_season,true_next_games,true_next_ppg,true_next_points,true_no_appearance,true_no_useful,recorded_no_useful,recorded_minus_true_ppg,carried_forward_current_ppg,threshold,above_threshold,experience_cohort,exp_below,excess_exp,further_excess_exp
Kendrick Bourne,2020,WR,5.794287143547662,9.26875,3,3.0,5.704247503430193,8.235714285714286,10.64375,14.0,8.235714285714286,115.3,2021,16.0,10.64375,170.3,False,False,False,-1.375,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Kendrick Bourne,2021,WR,5.604250714038921,4.42,2,4.0,5.603152025623912,10.64375,5.319999999999999,16.0,10.64375,170.3,2022,15.0,5.319999999999999,79.8,False,False,False,-0.8999999999999995,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Kendrick Bourne,2022,WR,5.98246251194135,10.6875,2,5.0,6.402180622519088,5.319999999999999,12.625,15.0,5.319999999999999,79.8,2023,8.0,12.625,101.0,False,False,False,-1.9375,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Kendrick Bourne,2023,WR,4.721731167906555,5.081818181818182,2,6.0,4.8813626331619355,12.625,5.627272727272727,8.0,12.625,101.0,2024,11.0,5.627272727272727,61.9,False,False,False,-0.545454545454545,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Kendrick Bourne,2024,WR,5.616997338472213,6.450000000000001,2,7.0,5.63960552540159,5.627272727272727,7.084615384615385,11.0,5.627272727272727,61.9,2025,13.0,7.084615384615385,92.10000000000001,False,False,False,-0.6346153846153841,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Kenjon Barner,2019,RB,4.3585758078503485,2.3875,2,6.0,3.9259779716759233,1.375,2.5125,8.0,1.375,11.0,2020,0.0,0.0,0.0,True,True,True,2.3875,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Kenneth Gainwell,2021,RB,7.022895618907659,4.73125,3,0.0,6.201547215984917,6.926666666666667,5.16875,15.0,6.926666666666667,103.9,2022,16.0,5.16875,82.7,False,False,True,-0.4375,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kenneth Gainwell,2022,RB,8.497864056203083,5.046666666666667,3,1.0,8.254724438292685,5.16875,5.98,16.0,5.16875,82.7,2023,15.0,5.98,89.7,False,False,True,-0.9333333333333336,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kenneth Gainwell,2023,RB,7.542396548109352,3.486666666666667,2,2.0,7.393675012585848,5.98,3.886666666666667,15.0,5.98,89.7,2024,15.0,3.886666666666667,58.300000000000004,False,True,True,-0.40000000000000036,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Kenneth Gainwell,2024,RB,5.689185960200545,10.9,2,3.0,5.108643826814936,3.886666666666667,12.55625,15.0,3.886666666666667,58.300000000000004,2025,16.0,12.55625,200.9,False,False,False,-1.65625,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Kenneth Walker,2022,RB,9.790884369625994,13.307142857142859,3,0.0,9.354996527958667,13.507142857142856,13.592857142857143,14.0,13.507142857142856,189.1,2023,14.0,13.592857142857143,190.3,False,False,False,-0.2857142857142847,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kenneth Walker,2023,RB,11.032517309011771,15.200000000000001,3,1.0,11.629638121235166,13.592857142857143,16.472727272727273,14.0,13.592857142857143,190.3,2024,11.0,16.472727272727273,181.20000000000002,False,False,False,-1.2727272727272716,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kenneth Walker,2024,RB,11.873247129435953,10.50625,2,2.0,12.138169341223199,16.472727272727273,10.9125,11.0,16.472727272727273,181.20000000000002,2025,16.0,10.9125,174.6,False,False,False,-0.40625,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Kenny Britt,2017,WR,8.318629428495312,4.872727272727273,2,8.0,8.24635912266456,5.236363636363636,5.236363636363636,11.0,5.236363636363636,57.6,2018,0.0,0.0,0.0,True,True,True,4.872727272727273,True,9.0,False,threshold_or_below,8.0,0.0,0.0
Kenny Golladay,2017,WR,8.543262670085122,12.006666666666666,3,0.0,7.933218894501694,7.859999999999999,13.806666666666667,10.0,7.859999999999999,78.6,2018,15.0,13.806666666666667,207.1,False,False,False,-1.8000000000000007,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Kenny Golladay,2018,WR,8.294636367962402,14.853333333333333,3,1.0,8.146105815887749,13.806666666666667,15.92,15.0,13.806666666666667,207.1,2019,15.0,15.92,238.8,False,False,False,-1.0666666666666664,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Kenny Golladay,2019,WR,11.141286062364644,11.959999999999999,2,2.0,11.424843005885961,15.92,13.16,15.0,15.92,238.8,2020,5.0,13.16,65.8,False,False,False,-1.200000000000001,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Kenny Golladay,2020,WR,11.969840796793038,5.223076923076923,2,3.0,12.105257918547654,13.16,6.453846153846154,5.0,13.16,65.8,2021,13.0,6.453846153846154,83.9,False,True,True,-1.2307692307692308,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Kenny Golladay,2021,WR,10.45193891602407,1.62,2,4.0,10.006958184050895,6.453846153846154,1.8200000000000003,13.0,6.453846153846154,83.9,2022,5.0,1.8200000000000003,9.100000000000001,False,True,True,-0.20000000000000018,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Kenny Golladay,2022,WR,7.141368543216137,1.62,2,5.0,7.219891081629568,1.8200000000000003,1.8200000000000003,5.0,1.8200000000000003,9.100000000000001,2023,0.0,0.0,0.0,True,True,True,1.62,True,9.0,False,threshold_or_below,5.0,0.0,0.0
Kenny Stills,2017,WR,7.528177025395783,9.307142857142857,2,4.0,7.19492245166517,11.353333333333333,9.592857142857143,15.0,11.353333333333333,170.3,2018,14.0,9.592857142857143,134.3,False,False,False,-0.2857142857142865,False,9.0,False,threshold_or_below,4.0,0.0,0.0
Kenny Stills,2018,WR,8.38945312586623,8.661538461538461,2,5.0,8.055494160806468,9.592857142857143,9.238461538461538,14.0,9.592857142857143,134.3,2019,13.0,9.238461538461538,120.1,False,False,False,-0.5769230769230766,False,9.0,False,threshold_or_below,5.0,0.0,0.0
Kenny Stills,2019,WR,5.53344555883014,4.164285714285715,2,6.0,5.522715240645876,9.238461538461538,4.485714285714286,13.0,9.238461538461538,120.1,2020,7.0,4.485714285714286,31.400000000000002,False,False,False,-0.3214285714285712,False,9.0,False,threshold_or_below,6.0,0.0,0.0
Kenny Stills,2020,WR,4.421282819344047,2.557142857142857,2,7.0,4.655369629115292,4.485714285714286,2.6999999999999997,7.0,4.485714285714286,31.400000000000002,2021,7.0,2.6999999999999997,18.9,False,True,True,-0.1428571428571428,False,9.0,False,threshold_or_below,7.0,0.0,0.0
Kenyan Drake,2017,RB,6.621744483447732,10.966666666666667,3,1.0,4.87201014813909,10.038461538461538,12.1,13.0,10.038461538461538,130.5,2018,15.0,12.1,181.5,False,False,False,-1.1333333333333329,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kenyan Drake,2018,RB,11.70171540634899,13.96923076923077,2,2.0,11.944119337819288,12.1,15.084615384615384,15.0,12.1,181.5,2019,13.0,15.084615384615384,196.1,False,False,False,-1.115384615384615,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Kenyan Drake,2019,RB,10.270449368005421,13.221428571428572,2,3.0,10.943736957712067,15.084615384615384,13.221428571428572,13.0,15.084615384615384,196.1,2020,14.0,13.221428571428572,185.1,False,False,False,0.0,False,7.0,False,threshold_or_below,3.0,0.0,0.0
Kenyan Drake,2020,RB,12.421544692364726,7.541666666666667,2,4.0,13.43540322314653,13.221428571428572,8.541666666666666,14.0,13.221428571428572,185.1,2021,12.0,8.541666666666666,102.5,False,True,True,-0.9999999999999991,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Kenyan Drake,2021,RB,7.296354782346047,7.790909090909091,2,5.0,8.092273580948435,8.541666666666666,8.018181818181818,12.0,8.541666666666666,102.5,2022,11.0,8.018181818181818,88.2,False,False,False,-0.22727272727272663,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Keon Coleman,2024,WR,9.549509089147286,7.418181818181819,3,0.0,9.369107364518456,8.625,8.690909090909091,12.0,8.625,103.5,2025,11.0,8.690909090909091,95.60000000000001,False,False,False,-1.2727272727272725,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Kerryon Johnson,2018,RB,11.277776365829132,10.385714285714286,3,0.0,10.369377747351274,14.040000000000001,10.671428571428573,10.0,14.040000000000001,140.4,2019,7.0,10.671428571428573,74.7,False,False,False,-0.2857142857142865,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kerryon Johnson,2019,RB,13.401313606764612,5.023076923076923,3,1.0,13.654531097737555,10.671428571428573,5.6,7.0,10.671428571428573,74.7,2020,13.0,5.6,72.8,False,True,True,-0.5769230769230766,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kerryon Johnson,2020,RB,9.233020735746017,5.023076923076923,2,2.0,8.822011137314519,5.6,5.6,13.0,5.6,72.8,2021,0.0,0.0,0.0,True,True,True,5.023076923076923,True,7.0,False,threshold_or_below,2.0,0.0,0.0
Khalil Herbert,2022,RB,7.698155864900596,9.236363636363636,3,1.0,6.808779924609958,9.325000000000001,9.600000000000001,12.0,9.325000000000001,111.9,2023,11.0,9.600000000000001,105.60000000000001,False,False,False,-0.3636363636363651,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Khalil Herbert,2023,RB,7.496408729475208,2.242857142857143,2,2.0,8.670418287081413,9.600000000000001,2.314285714285714,11.0,9.600000000000001,105.60000000000001,2024,7.0,2.314285714285714,16.2,False,True,True,-0.07142857142857117,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Khalil Shakir,2022,WR,5.06249534649688,5.54,3,0.0,4.466567686150924,3.1666666666666665,6.4399999999999995,9.0,3.1666666666666665,28.5,2023,15.0,6.4399999999999995,96.6,False,False,False,-0.8999999999999995,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Khalil Shakir,2023,WR,6.795320273285289,10.033333333333333,3,1.0,6.45378193639182,6.4399999999999995,12.166666666666666,15.0,6.4399999999999995,96.6,2024,15.0,12.166666666666666,182.5,False,False,False,-2.133333333333333,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Khalil Shakir,2024,WR,8.25705763379318,8.19375,2,2.0,8.046722863158546,12.166666666666666,10.25625,15.0,12.166666666666666,182.5,2025,16.0,10.25625,164.1,False,False,False,-2.0625,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Kimani Vidal,2024,RB,7.25380188803166,10.490909090909092,3,0.0,6.392361994997631,3.6333333333333337,10.536363636363637,9.0,3.6333333333333337,32.7,2025,11.0,10.536363636363637,115.9,False,False,False,-0.04545454545454497,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kj Hamler,2022,WR,6.215846495212227,3.716666666666667,2,2.0,6.406273662571911,4.3,4.3,6.0,4.3,25.8,2023,0.0,0.0,0.0,True,True,True,3.716666666666667,True,9.0,False,threshold_or_below,2.0,0.0,0.0
Kj Osborn,2022,WR,7.026964151055225,6.935714285714285,2,2.0,7.101886099613443,8.68125,8.364285714285714,16.0,8.68125,138.9,2023,14.0,8.364285714285714,117.1,False,False,False,-1.4285714285714288,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Kj Osborn,2023,WR,6.2092954225391495,2.7000000000000006,2,3.0,6.691481673400523,8.364285714285714,3.1166666666666667,14.0,8.364285714285714,117.1,2024,6.0,3.1166666666666667,18.7,False,True,True,-0.4166666666666661,False,9.0,False,threshold_or_below,3.0,0.0,0.0
Kj Osborn,2024,WR,4.147022138289006,2.9083333333333337,2,4.0,3.8707368915331806,3.1166666666666667,3.1166666666666667,6.0,3.1166666666666667,18.7,2025,0.0,0.0,0.0,True,True,False,2.9083333333333337,True,9.0,False,threshold_or_below,4.0,0.0,0.0
Kyle Juszczyk,2017,RB,4.055366411843714,3.75,2,4.0,4.54352363609787,5.4750000000000005,4.785714285714286,12.0,5.4750000000000005,65.7,2018,14.0,4.785714285714286,67.0,False,False,False,-1.0357142857142856,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Kyle Juszczyk,2018,RB,4.134479763714108,4.5249999999999995,2,5.0,4.261185842510706,4.785714285714286,5.5875,14.0,4.785714285714286,67.0,2019,8.0,5.5875,44.7,False,False,False,-1.0625000000000009,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Kyle Juszczyk,2019,RB,4.165011121078429,5.1466666666666665,2,6.0,4.0792840454080315,5.5875,5.346666666666667,8.0,5.5875,44.7,2020,15.0,5.346666666666667,80.2,False,False,False,-0.20000000000000018,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Kyle Juszczyk,2021,RB,5.100078242334368,3.5583333333333336,2,8.0,4.973371786769332,4.92,4.141666666666667,15.0,4.92,73.8,2022,12.0,4.141666666666667,49.7,False,False,True,-0.583333333333333,False,7.0,True,above_threshold,7.0,1.0,0.0
Kyle Juszczyk,2022,RB,4.051534172342453,3.35,2,9.0,4.3838552568524705,4.141666666666667,3.85,12.0,4.141666666666667,49.7,2023,10.0,3.85,38.5,False,False,False,-0.5,False,7.0,True,above_threshold,7.0,2.0,1.0
Kyle Philips,2022,WR,4.832429040786145,3.3000000000000003,3,0.0,4.421720526523492,3.95,4.228571428571429,4.0,3.95,15.8,2023,7.0,4.228571428571429,29.6,False,False,True,-0.9285714285714284,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Kyle Philips,2023,WR,4.2771247810332325,3.3000000000000003,3,1.0,4.0886631149709345,4.228571428571429,4.228571428571429,7.0,4.228571428571429,29.6,2024,0.0,0.0,0.0,True,True,False,3.3000000000000003,True,9.0,False,threshold_or_below,1.0,0.0,0.0
Kyle Pitts,2021,TE,12.840597289792493,7.56,1,0.0,10.82093738194271,10.8625,7.56,16.0,10.8625,173.8,2022,10.0,7.56,75.6,False,True,True,0.0,False,8.0,False,threshold_or_below,0.0,0.0,0.0
Kyle Pitts,2022,TE,13.72971164643937,8.2875,1,1.0,11.738019081006929,7.56,8.2875,10.0,7.56,75.6,2023,16.0,8.2875,132.6,False,True,True,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Kyle Pitts,2023,TE,11.419614588400039,7.98125,1,2.0,9.47935751687849,8.2875,7.98125,16.0,8.2875,132.6,2024,16.0,7.98125,127.7,False,True,True,0.0,False,8.0,False,threshold_or_below,2.0,0.0,0.0
Kyle Pitts,2024,TE,11.557471480774133,12.4375,1,3.0,9.353070814066111,7.98125,12.4375,16.0,7.98125,127.7,2025,16.0,12.4375,199.0,False,False,False,0.0,False,8.0,False,threshold_or_below,3.0,0.0,0.0
Kyle Rudolph,2017,TE,9.797529315697174,9.7,1,6.0,8.463737875241693,10.46,9.7,15.0,10.46,156.9,2018,15.0,9.7,145.5,False,False,False,0.0,False,8.0,False,threshold_or_below,6.0,0.0,0.0
Kyle Rudolph,2018,TE,9.24344082675624,7.46,1,7.0,7.900875883317655,9.7,7.46,15.0,9.7,145.5,2019,15.0,7.46,111.9,False,False,False,0.0,False,8.0,False,threshold_or_below,7.0,0.0,0.0
Kyle Rudolph,2019,TE,8.536035173894406,5.533333333333334,1,8.0,7.032432520689023,7.46,5.533333333333334,15.0,7.46,111.9,2020,12.0,5.533333333333334,66.4,False,True,True,0.0,False,8.0,False,threshold_or_below,8.0,0.0,0.0
Kyle Rudolph,2020,TE,6.491370732575455,3.7285714285714286,1,9.0,5.760718775693444,5.533333333333334,3.7285714285714286,12.0,5.533333333333334,66.4,2021,14.0,3.7285714285714286,52.2,False,True,True,0.0,False,8.0,True,above_threshold,8.0,1.0,0.0
Kyle Rudolph,2022,TE,5.420438972477907,3.7285714285714286,1,11.0,4.514640568677171,1.0,3.7285714285714286,4.0,1.0,4.0,2023,0.0,0.0,0.0,True,True,True,3.7285714285714286,False,8.0,True,above_threshold,8.0,3.0,2.0
Kylen Granson,2022,TE,4.5467930518484865,4.978571428571429,1,1.0,3.462292774765215,4.707692307692308,4.978571428571429,13.0,4.707692307692308,61.2,2023,14.0,4.978571428571429,69.7,False,False,False,0.0,False,8.0,False,threshold_or_below,1.0,0.0,0.0
Kyren Williams,2022,RB,6.549890382526972,21.5,3,0.0,5.05707633301926,3.8125,21.25,8.0,3.8125,30.5,2023,12.0,21.25,255.0,False,False,False,0.25,False,7.0,False,threshold_or_below,0.0,0.0,0.0
Kyren Williams,2023,RB,7.349450710517602,17.19375,3,1.0,6.836599189787744,21.25,17.19375,12.0,21.25,255.0,2024,16.0,17.19375,275.1,False,False,False,0.0,False,7.0,False,threshold_or_below,1.0,0.0,0.0
Kyren Williams,2024,RB,12.916874443677711,15.606250000000001,2,2.0,13.538009892503188,17.19375,15.887500000000001,16.0,17.19375,275.1,2025,16.0,15.887500000000001,254.20000000000002,False,False,False,-0.28125,False,7.0,False,threshold_or_below,2.0,0.0,0.0
Ladd Mcconkey,2024,WR,10.307414260657572,9.74375,3,0.0,9.669682488192997,15.0,11.30625,15.0,15.0,225.0,2025,16.0,11.30625,180.9,False,False,False,-1.5625,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Lamar Miller,2017,RB,12.619472983355138,12.038461538461538,2,5.0,13.17846146464405,12.653333333333334,12.307692307692308,15.0,12.653333333333334,189.8,2018,13.0,12.307692307692308,160.0,False,False,False,-0.26923076923077005,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Lamar Miller,2018,RB,9.65204322726618,12.038461538461538,2,6.0,11.131517359909003,12.307692307692308,12.307692307692308,13.0,12.307692307692308,160.0,2019,0.0,0.0,0.0,True,True,False,12.038461538461538,True,7.0,False,threshold_or_below,6.0,0.0,0.0
Laquon Treadwell,2017,WR,5.742733448431141,3.8214285714285716,3,1.0,5.461240793249154,2.9500000000000006,4.964285714285714,12.0,2.9500000000000006,35.400000000000006,2018,14.0,4.964285714285714,69.5,False,False,True,-1.1428571428571428,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Laquon Treadwell,2018,WR,5.003875937276742,3.7375000000000003,2,2.0,4.961856841701261,4.964285714285714,4.175,14.0,4.964285714285714,69.5,2019,8.0,4.175,33.4,False,False,False,-0.43749999999999956,False,9.0,False,threshold_or_below,2.0,0.0,0.0
Larry Fitzgerald,2017,WR,10.637528485930837,10.116666666666667,2,13.0,10.583121456975327,16.42,11.0,15.0,16.42,246.3,2018,15.0,11.0,165.0,False,False,False,-0.8833333333333329,False,9.0,True,above_threshold,9.0,4.0,3.0
Larry Fitzgerald,2018,WR,10.839976646572655,10.309999999999999,2,14.0,10.758707280254136,11.0,11.326666666666666,15.0,11.0,165.0,2019,15.0,11.326666666666666,169.9,False,False,False,-1.0166666666666675,False,9.0,True,above_threshold,9.0,5.0,4.0
Larry Fitzgerald,2019,WR,8.232615864224647,6.761538461538462,2,15.0,7.99721608012512,11.326666666666666,7.761538461538462,15.0,11.326666666666666,169.9,2020,13.0,7.761538461538462,100.9,False,False,False,-1.0,False,9.0,True,above_threshold,9.0,6.0,5.0
Larry Fitzgerald,2020,WR,6.321525571927502,6.761538461538462,2,16.0,6.3973849922090436,7.761538461538462,7.761538461538462,13.0,7.761538461538462,100.9,2021,0.0,0.0,0.0,True,True,False,6.761538461538462,True,9.0,True,above_threshold,9.0,7.0,6.0
Latavius Murray,2017,RB,7.405488822738677,8.286666666666667,2,4.0,7.2044372520395825,8.873333333333335,8.553333333333335,15.0,8.873333333333335,133.10000000000002,2018,15.0,8.553333333333335,128.3,False,False,False,-0.2666666666666675,False,7.0,False,threshold_or_below,4.0,0.0,0.0
Latavius Murray,2018,RB,6.742676625901831,9.346666666666666,2,5.0,6.75404512069812,8.553333333333335,9.913333333333332,15.0,8.553333333333335,128.3,2019,15.0,9.913333333333332,148.7,False,False,False,-0.5666666666666664,False,7.0,False,threshold_or_below,5.0,0.0,0.0
Latavius Murray,2019,RB,7.885849921593708,8.713333333333333,2,6.0,8.399705216492391,9.913333333333332,9.08,15.0,9.913333333333332,148.7,2020,15.0,9.08,136.2,False,False,False,-0.36666666666666714,False,7.0,False,threshold_or_below,6.0,0.0,0.0
Latavius Murray,2020,RB,7.894637702708415,6.353846153846154,2,7.0,7.80308029178829,9.08,6.353846153846154,15.0,9.08,136.2,2021,13.0,6.353846153846154,82.60000000000001,False,False,False,0.0,False,7.0,False,threshold_or_below,7.0,0.0,0.0
Latavius Murray,2021,RB,7.540730124837913,10.55,2,8.0,6.571844299146767,6.353846153846154,11.133333333333335,13.0,6.353846153846154,82.60000000000001,2022,12.0,11.133333333333335,133.60000000000002,False,False,False,-0.5833333333333339,False,7.0,True,above_threshold,7.0,1.0,0.0
Latavius Murray,2023,RB,5.09535014139107,10.55,2,10.0,5.074339044145543,5.526666666666667,11.133333333333335,15.0,5.526666666666667,82.9,2024,0.0,0.0,0.0,True,True,False,10.55,False,7.0,True,above_threshold,7.0,3.0,2.0
Laviska Shenault,2020,WR,10.65958592556103,5.786666666666666,3,0.0,9.604567220850846,10.192307692307692,7.786666666666666,13.0,10.192307692307692,132.5,2021,15.0,7.786666666666666,116.8,False,False,True,-2.0,False,9.0,False,threshold_or_below,0.0,0.0,0.0
Laviska Shenault,2021,WR,10.583082302577802,4.983333333333333,3,1.0,10.247808877376485,7.786666666666666,5.8999999999999995,15.0,7.786666666666666,116.8,2022,12.0,5.8999999999999995,70.8,False,True,True,-0.9166666666666661,False,9.0,False,threshold_or_below,1.0,0.0,0.0
Laviska Shenault,2022,WR,6.142899604354844,2.0625,2,2.0,6.144585457013022,5.8999999999999995,2.6875,12.0,5.8999999999999995,70.8,2023,8.0,2.6875,21.5,False,True,True,-0.625,False,9.0,False,threshold_or_below,2.0,0.0,0.0
