,player,pos,team,year,age,avg_pick,new_team,tgt,receptions,yds,td,catch_pct,games,games_started,long,rec_per_game,yd_per_game,yd_per_rec,fmb,adjust_line_yds,rb_yds,power_success_pct,stuffed_pct,second_level_yds,open_field_yds,pass_block_rank,sacks_allowed,adjusted_sack_rate,qb_age,qb_games_started,qb_att,qb_rating,qb_complete,qb_complete_pct,qb_yds,qb_yd_per_game,qb_tds,qb_td_pct,int,int_pct,qb_long,yd_per_att,yd_per_comp,net_yd_per_att,adj_net_yd_per_att,adj_yd_per_att,qb_sacks,sack_pct,qb_avg_pick,overall_dvoa,last_year,pass_off,rush_off,variance,schedule_diff,tm_pass_att,tm_pass_complete,tm_pass_complete_pct,tm_pass_yds,tm_pass_td,tm_pass_int,tm_sack,tm_loss_sack_yds,tm_qb_rate,tm_net_pass_yds,tm_pass_yperg,tm_rush_att,tm_rush_yds,team_rush_avg_att,tm_rush_td,tm_rush_first_downs,tm_rush_yperg,tm_rush_fd,tm_pass_fd,tm_pen_fd,tm_tot_fd,tm_third_down_att,tm_third_down_made,tm_third_down_pct,total_tm_td,total_tm_yds,tgt_on_team,available_tgt,available_tgt_2,yds_on_team,available_yds,available_yds_2,ms_rec_yd,ms_tgts,ms_yds_per_tgts,avail_tgt_x_newteam,avail_yds_x_newteam,min_teammate,teammate_diff,max_teammate,avg_teammate
893,Santonio Holmes,WR,PIT,2007.0,23.0,90.78,0.0,85.0,52.0,942.0,8.0,61.2,13.0,13.0,83.0,4.0,72.5,18.1,2.0,4.05,4.16,60.0,18.0,1.13,0.77,31,47.0,10.1,25.0,15.0,404.0,104.09999999999998,264.0,65.3,3154.0,210.30000000000004,32.0,7.900000000000001,11.0,2.7000000000000006,83.0,7.8,11.9,6.2200000000000015,6.55,8.2,47.0,10.4,35.59,8.5,9,30.0,-4.1,8.6,2.8,442.0,282.0,63.8,3418.0,34.0,14.0,47.0,347.0,99.9,3071.0,191.9,511.0,2168.0,4.24,9.0,108.0,135.5,120.0,144.0,33.0,297.0,192.0,68.0,35.4,43.0,5586.0,198.0,0.5520361990950227,0.744343891402715,1674.0,0.5102399063779988,0.7858396723229959,0.2755997659449971,0.19230769230769232,1.4331187829139846,0.0,0.0,54.68,18.050000000000004,90.78,72.73
894,Dwayne Bowe,WR,KAN,2007.0,23.0,173.43,0.0,116.0,70.0,995.0,5.0,60.3,16.0,15.0,58.0,4.4,62.2,14.2,0.0,3.61,3.37,61.0,23.0,0.88,0.41,29,55.0,9.1,29.97122302158273,8.388489208633093,556.0,74.02014388489208,333.0,59.86474820143886,3484.0,177.44172661870502,17.0,3.0582733812949643,19.0,3.4165467625899284,48.733812949640296,6.276258992805755,10.476258992805754,5.165611510791368,4.324676258992806,5.337410071942448,53.0,8.712230215827338,189.23913669064743,-19.4,11,-11.2,-16.6,8.3,0.7,563.0,335.0,59.5,3525.0,17.0,20.0,55.0,344.0,73.0,3181.0,198.8,383.0,1248.0,3.26,6.0,66.0,78.0,138.0,182.0,27.0,347.0,213.0,91.0,42.7,23.0,4773.0,142.0,0.7477797513321491,0.9538188277087034,1096.0,0.6890780141843972,0.9713475177304964,0.2822695035460993,0.20603907637655416,1.369980435314258,0.0,0.0,153.9,9.765000000000015,173.43,163.66500000000002
895,Eddie Kennison,WR,KAN,2007.0,34.0,153.9,0.0,26.0,13.0,101.0,0.0,50.0,8.0,8.0,18.0,1.6,12.6,7.8,1.0,3.61,3.37,61.0,23.0,0.88,0.41,29,55.0,9.1,29.97122302158273,8.388489208633093,556.0,74.02014388489208,333.0,59.86474820143886,3484.0,177.44172661870502,17.0,3.0582733812949643,19.0,3.4165467625899284,48.733812949640296,6.276258992805755,10.476258992805754,5.165611510791368,4.324676258992806,5.337410071942448,53.0,8.712230215827338,189.23913669064743,-19.4,11,-11.2,-16.6,8.3,0.7,563.0,335.0,59.5,3525.0,17.0,20.0,55.0,344.0,73.0,3181.0,198.8,383.0,1248.0,3.26,6.0,66.0,78.0,138.0,182.0,27.0,347.0,213.0,91.0,42.7,23.0,4773.0,142.0,0.7477797513321491,0.7939609236234458,1096.0,0.6890780141843972,0.7177304964539006,0.028652482269503544,0.046181172291296625,0.6204364429896344,0.0,0.0,153.9,9.765000000000015,173.43,163.66500000000002
896,Plaxico Burress,WR,NYG,2007.0,30.0,50.48,0.0,141.0,70.0,1025.0,12.0,49.6,16.0,16.0,60.0,4.4,64.1,14.6,0.0,4.48,4.79,70.0,17.0,1.34,0.97,11,28.0,5.0,26.0,16.0,529.0,73.9,297.0,56.1,3336.0,208.5,23.0,4.3,20.0,3.8,60.0,6.3,11.2,5.61,4.82,5.5,27.0,4.9,77.28,-1.1,7,-4.9,12.4,5.5,-0.1,544.0,302.0,55.5,3376.0,23.0,20.0,28.0,222.0,73.0,3154.0,197.1,469.0,2148.0,4.58,15.0,119.0,134.2,106.0,172.0,34.0,312.0,227.0,90.0,39.6,38.0,5524.0,245.0,0.5496323529411764,0.8088235294117647,1785.0,0.47126777251184837,0.7748815165876777,0.30361374407582936,0.25919117647058826,1.1713891970017813,0.0,0.0,50.48,56.49999999999999,163.48,106.97999999999999
897,Amani Toomer,WR,NYG,2007.0,33.0,163.48,0.0,104.0,59.0,760.0,3.0,56.7,16.0,15.0,40.0,3.7,47.5,12.9,0.0,4.48,4.79,70.0,17.0,1.34,0.97,11,28.0,5.0,26.0,16.0,529.0,73.9,297.0,56.1,3336.0,208.5,23.0,4.3,20.0,3.8,60.0,6.3,11.2,5.61,4.82,5.5,27.0,4.9,77.28,-1.1,7,-4.9,12.4,5.5,-0.1,544.0,302.0,55.5,3376.0,23.0,20.0,28.0,222.0,73.0,3154.0,197.1,469.0,2148.0,4.58,15.0,119.0,134.2,106.0,172.0,34.0,312.0,227.0,90.0,39.6,38.0,5524.0,245.0,0.5496323529411764,0.7408088235294117,1785.0,0.47126777251184837,0.6963862559241707,0.22511848341232227,0.19117647058823528,1.1775428363106089,0.0,0.0,50.48,56.49999999999999,163.48,106.97999999999999
898,Chris Chambers,WR,LAC,2007.0,29.0,79.08,1.0,129.0,66.0,970.0,4.0,51.2,16.0,12.0,44.0,4.1,60.6,14.7,1.0,3.92,4.52,61.0,21.0,1.23,1.18,8,24.0,4.6,26.0,16.0,460.0,82.4,277.0,60.2,3152.0,197.0,21.0,4.6,15.0,3.3,49.0,6.9,11.4,6.2,5.67,6.3,22.0,4.6,93.3,4.6,2,15.1,5.0,9.4,-0.7,471.0,281.0,59.7,3175.0,22.0,16.0,24.0,170.0,81.3,3005.0,187.8,485.0,2039.0,4.2,19.0,104.0,127.4,116.0,191.0,30.0,337.0,208.0,88.0,42.3,41.0,5214.0,243.0,0.4840764331210191,0.7579617834394905,1781.0,0.43905511811023623,0.7445669291338582,0.30551181102362207,0.27388535031847133,1.1154733565281085,0.4840764331210191,0.43905511811023623,79.08,35.69,184.06,114.77
899,Vincent Jackson,WR,LAC,2007.0,24.0,81.17,0.0,80.0,41.0,623.0,3.0,51.3,16.0,16.0,45.0,2.6,38.9,15.2,0.0,3.92,4.52,61.0,21.0,1.23,1.18,8,24.0,4.6,26.0,16.0,460.0,82.4,277.0,60.2,3152.0,197.0,21.0,4.6,15.0,3.3,49.0,6.9,11.4,6.2,5.67,6.3,22.0,4.6,93.3,4.6,2,15.1,5.0,9.4,-0.7,471.0,281.0,59.7,3175.0,22.0,16.0,24.0,170.0,81.3,3005.0,187.8,485.0,2039.0,4.2,19.0,104.0,127.4,116.0,191.0,30.0,337.0,208.0,88.0,42.3,41.0,5214.0,243.0,0.4840764331210191,0.653927813163482,1781.0,0.43905511811023623,0.6352755905511811,0.19622047244094487,0.16985138004246284,1.155248031496063,0.0,0.0,79.08,35.69,184.06,114.77
900,Craig Davis,WR,LAC,2007.0,22.0,184.06,0.0,34.0,20.0,188.0,1.0,58.8,13.0,1.0,18.0,1.5,14.5,9.4,1.0,3.92,4.52,61.0,21.0,1.23,1.18,8,24.0,4.6,26.0,16.0,460.0,82.4,277.0,60.2,3152.0,197.0,21.0,4.6,15.0,3.3,49.0,6.9,11.4,6.2,5.67,6.3,22.0,4.6,93.3,4.6,2,15.1,5.0,9.4,-0.7,471.0,281.0,59.7,3175.0,22.0,16.0,24.0,170.0,81.3,3005.0,187.8,485.0,2039.0,4.2,19.0,104.0,127.4,116.0,191.0,30.0,337.0,208.0,88.0,42.3,41.0,5214.0,243.0,0.4840764331210191,0.5562632696390658,1781.0,0.43905511811023623,0.4982677165354331,0.05921259842519685,0.07218683651804671,0.8202686428902269,0.0,0.0,79.08,35.69,184.06,114.77
901,Roy Williams,WR,DET,2007.0,26.0,33.42,0.0,105.0,64.0,838.0,5.0,61.0,12.0,12.0,91.0,5.3,69.8,13.1,2.0,3.98,4.14,50.0,21.0,1.2,0.83,26,54.0,8.3,35.0,16.0,561.0,80.9,355.0,63.29999999999999,4068.0,254.30000000000004,18.0,3.2,20.0,3.6,91.0,7.3,11.5,6.12,5.24,6.3,51.0,8.3,113.8,-10.3,28,-1.2,-7.4,7.7,-3.0,587.0,368.0,62.7,4216.0,19.0,22.0,54.0,338.0,79.4,3878.0,242.4,324.0,1288.0,3.98,13.0,73.0,80.5,69.0,151.0,38.0,258.0,224.0,87.0,38.8,32.0,5504.0,289.0,0.5076660988074957,0.686541737649063,2258.0,0.46442125237191656,0.6631878557874763,0.19876660341555977,0.1788756388415673,1.1111999638565102,0.0,0.0,33.42,45.373333333333335,142.35,78.79333333333334
902,Mike Furrey,WR,DET,2007.0,30.0,142.35,0.0,91.0,61.0,664.0,1.0,67.0,16.0,10.0,49.0,3.8,41.5,10.9,0.0,3.98,4.14,50.0,21.0,1.2,0.83,26,54.0,8.3,35.0,16.0,561.0,80.9,355.0,63.29999999999999,4068.0,254.30000000000004,18.0,3.2,20.0,3.6,91.0,7.3,11.5,6.12,5.24,6.3,51.0,8.3,113.8,-10.3,28,-1.2,-7.4,7.7,-3.0,587.0,368.0,62.7,4216.0,19.0,22.0,54.0,338.0,79.4,3878.0,242.4,324.0,1288.0,3.98,13.0,73.0,80.5,69.0,151.0,38.0,258.0,224.0,87.0,38.8,32.0,5504.0,289.0,0.5076660988074957,0.6626916524701874,2258.0,0.46442125237191656,0.6219165085388993,0.15749525616698293,0.15502555366269166,1.0159309381320767,0.0,0.0,33.42,45.373333333333335,142.35,78.79333333333334
903,Calvin Johnson,WR,DET,2007.0,22.0,60.61,0.0,93.0,48.0,756.0,4.0,51.6,15.0,10.0,49.0,3.2,50.4,15.8,1.0,3.98,4.14,50.0,21.0,1.2,0.83,26,54.0,8.3,35.0,16.0,561.0,80.9,355.0,63.29999999999999,4068.0,254.30000000000004,18.0,3.2,20.0,3.6,91.0,7.3,11.5,6.12,5.24,6.3,51.0,8.3,113.8,-10.3,28,-1.2,-7.4,7.7,-3.0,587.0,368.0,62.7,4216.0,19.0,22.0,54.0,338.0,79.4,3878.0,242.4,324.0,1288.0,3.98,13.0,73.0,80.5,69.0,151.0,38.0,258.0,224.0,87.0,38.8,32.0,5504.0,289.0,0.5076660988074957,0.666098807495741,2258.0,0.46442125237191656,0.6437381404174574,0.1793168880455408,0.15843270868824533,1.1318173471261552,0.0,0.0,33.42,45.373333333333335,142.35,78.79333333333334
904,Santana Moss,WR,WAS,2007.0,28.0,67.29,0.0,115.0,61.0,808.0,3.0,53.0,14.0,14.0,49.0,4.4,57.7,13.2,2.0,4.19,3.75,60.0,18.0,1.11,0.37,12,29.0,5.1,28.011494252873568,10.988505747126435,522.0,83.39310344827584,317.0,60.764367816091955,3588.0,210.5764367816092,17.0,3.282183908045977,11.0,2.077011494252873,54.0,6.902298850574713,11.302873563218393,6.231839080459771,5.947528735632184,6.604022988505747,28.0,5.1017241379310345,138.04114942528736,-1.0,13,17.8,-6.3,5.0,-1.1,525.0,319.0,60.8,3622.0,18.0,11.0,29.0,159.0,84.2,3463.0,216.4,498.0,1871.0,3.76,15.0,103.0,116.9,114.0,166.0,21.0,301.0,230.0,97.0,42.2,33.0,5493.0,115.0,0.780952380952381,1.0,808.0,0.7769188293760354,1.0,0.22308117062396465,0.21904761904761905,1.018414039805056,0.0,0.0,67.29,0.0,67.29,67.29
905,Andre Johnson,WR,HOU,2007.0,26.0,42.63,0.0,86.0,60.0,851.0,8.0,69.8,9.0,9.0,77.0,6.7,94.6,14.2,1.0,4.30,3.91,69.0,15.0,0.97,0.51,10,22.0,4.8,27.36105860113421,8.27788279773157,529.0,86.11115311909262,346.0,65.40189035916825,3925.0,196.168809073724,24.0,4.55179584120983,21.0,3.962003780718337,66.11153119092627,7.437051039697543,11.337051039697542,6.802967863894139,5.9595463137996205,6.546313799621927,22.0,3.9296786389413993,144.59831758034028,1.5,21,14.0,-1.1,3.1,-2.0,529.0,346.0,65.4,3925.0,24.0,21.0,22.0,174.0,86.1,3751.0,234.4,417.0,1586.0,3.8,12.0,96.0,99.1,89.0,142.0,12.0,243.0,219.0,75.0,34.2,36.0,5511.0,110.0,0.7920604914933838,0.9546313799621928,1000.0,0.7452229299363058,0.9620382165605096,0.21681528662420382,0.16257088846880907,1.3336661235372538,0.0,0.0,42.63,64.85999999999999,172.35,107.49
906,Jacoby Jones,WR,HOU,2007.0,23.0,172.35,0.0,24.0,15.0,149.0,0.0,62.5,14.0,3.0,26.0,1.1,10.6,9.9,2.0,4.30,3.91,69.0,15.0,0.97,0.51,10,22.0,4.8,27.36105860113421,8.27788279773157,529.0,86.11115311909262,346.0,65.40189035916825,3925.0,196.168809073724,24.0,4.55179584120983,21.0,3.962003780718337,66.11153119092627,7.437051039697543,11.337051039697542,6.802967863894139,5.9595463137996205,6.546313799621927,22.0,3.9296786389413993,144.59831758034028,1.5,21,14.0,-1.1,3.1,-2.0,529.0,346.0,65.4,3925.0,24.0,21.0,22.0,174.0,86.1,3751.0,234.4,417.0,1586.0,3.8,12.0,96.0,99.1,89.0,142.0,12.0,243.0,219.0,75.0,34.2,36.0,5511.0,110.0,0.7920604914933838,0.8374291115311909,1000.0,0.7452229299363058,0.7831847133757962,0.03796178343949044,0.045368620037807186,0.8367409766454351,0.0,0.0,42.63,64.85999999999999,172.35,107.49
907,Joey Galloway,WR,TAM,2007.0,36.0,82.78,0.0,98.0,57.0,1014.0,6.0,58.2,15.0,15.0,69.0,3.8,67.6,17.8,0.0,4.36,4.12,59.0,16.0,1.13,0.55,23,36.0,7.9,33.71888412017167,10.017167381974248,466.0,93.73497854077252,303.0,65.00364806866952,3449.0,191.90579399141632,18.0,3.88068669527897,7.0,1.4982832618025752,66.31545064377683,7.440343347639486,11.401716738197427,6.490493562231759,6.583283261802576,7.491201716738198,34.0,6.752789699570815,160.75298283261802,5.8,29,12.2,10.3,5.3,2.8,490.0,316.0,64.5,3579.0,18.0,8.0,36.0,222.0,91.7,3357.0,209.8,449.0,1872.0,4.17,15.0,98.0,117.0,83.0,161.0,24.0,268.0,221.0,87.0,39.4,33.0,5451.0,151.0,0.6918367346938776,0.8918367346938776,1401.0,0.6085498742665549,0.8918692372170998,0.28331936295054483,0.2,1.4165968147527241,0.0,0.0,82.78,78.53333333333333,207.39,161.31333333333333
908,Michael Clayton,WR,TAM,2007.0,25.0,193.77,0.0,40.0,22.0,301.0,0.0,55.0,14.0,4.0,39.0,1.6,21.5,13.7,1.0,4.36,4.12,59.0,16.0,1.13,0.55,23,36.0,7.9,33.71888412017167,10.017167381974248,466.0,93.73497854077252,303.0,65.00364806866952,3449.0,191.90579399141632,18.0,3.88068669527897,7.0,1.4982832618025752,66.31545064377683,7.440343347639486,11.401716738197427,6.490493562231759,6.583283261802576,7.491201716738198,34.0,6.752789699570815,160.75298283261802,5.8,29,12.2,10.3,5.3,2.8,490.0,316.0,64.5,3579.0,18.0,8.0,36.0,222.0,91.7,3357.0,209.8,449.0,1872.0,4.17,15.0,98.0,117.0,83.0,161.0,24.0,268.0,221.0,87.0,39.4,33.0,5451.0,151.0,0.6918367346938776,0.773469387755102,1401.0,0.6085498742665549,0.6926515786532551,0.0841017043867002,0.08163265306122448,1.0302458787370776,0.0,0.0,82.78,78.53333333333333,207.39,161.31333333333333
909,Maurice Stovall,WR,TAM,2007.0,22.0,207.39,0.0,13.0,10.0,86.0,1.0,76.9,15.0,1.0,13.0,0.7,5.7,8.6,0.0,4.36,4.12,59.0,16.0,1.13,0.55,23,36.0,7.9,33.71888412017167,10.017167381974248,466.0,93.73497854077252,303.0,65.00364806866952,3449.0,191.90579399141632,18.0,3.88068669527897,7.0,1.4982832618025752,66.31545064377683,7.440343347639486,11.401716738197427,6.490493562231759,6.583283261802576,7.491201716738198,34.0,6.752789699570815,160.75298283261802,5.8,29,12.2,10.3,5.3,2.8,490.0,316.0,64.5,3579.0,18.0,8.0,36.0,222.0,91.7,3357.0,209.8,449.0,1872.0,4.17,15.0,98.0,117.0,83.0,161.0,24.0,268.0,221.0,87.0,39.4,33.0,5451.0,151.0,0.6918367346938776,0.7183673469387755,1401.0,0.6085498742665549,0.6325789326627549,0.024029058396200054,0.026530612244897958,0.9057106626260021,0.0,0.0,82.78,78.53333333333333,207.39,161.31333333333333
910,Ronald Curry,WR,OAK,2007.0,28.0,140.62,0.0,97.0,55.0,717.0,4.0,56.7,16.0,13.0,49.0,3.4,44.8,13.0,0.0,4.20,4.2,55.0,19.0,1.22,0.65,27,41.0,8.5,27.945701357466067,6.542986425339366,442.0,71.00316742081449,255.0,57.69140271493214,2855.0,148.9081447963801,17.0,3.8624434389140267,20.0,4.5402714932126695,49.38009049773756,6.503167420814479,11.199547511312218,5.363076923076923,4.200407239819005,5.1923076923076925,41.0,8.455656108597285,191.4423981900452,-18.0,32,-16.0,-3.8,9.0,-0.4,451.0,260.0,57.6,2893.0,17.0,20.0,41.0,262.0,70.9,2631.0,164.4,508.0,2086.0,4.11,11.0,111.0,130.4,80.0,189.0,25.0,294.0,214.0,85.0,39.7,28.0,4979.0,199.0,0.5587583148558759,0.7738359201773836,1422.0,0.5084687175941929,0.7563083304528171,0.24783961285862427,0.21507760532150777,1.1523264474148407,0.0,0.0,122.08,9.269999999999996,140.62,131.35
911,Jerry Porter,WR,OAK,2007.0,29.0,122.08,0.0,102.0,44.0,705.0,6.0,43.1,16.0,16.0,59.0,2.8,44.1,16.0,0.0,4.20,4.2,55.0,19.0,1.22,0.65,27,41.0,8.5,27.945701357466067,6.542986425339366,442.0,71.00316742081449,255.0,57.69140271493214,2855.0,148.9081447963801,17.0,3.8624434389140267,20.0,4.5402714932126695,49.38009049773756,6.503167420814479,11.199547511312218,5.363076923076923,4.200407239819005,5.1923076923076925,41.0,8.455656108597285,191.4423981900452,-18.0,32,-16.0,-3.8,9.0,-0.4,451.0,260.0,57.6,2893.0,17.0,20.0,41.0,262.0,70.9,2631.0,164.4,508.0,2086.0,4.11,11.0,111.0,130.4,80.0,189.0,25.0,294.0,214.0,85.0,39.7,28.0,4979.0,199.0,0.5587583148558759,0.7849223946784922,1422.0,0.5084687175941929,0.7521603871413758,0.24369166954718285,0.2261640798226164,1.0774994408409753,0.0,0.0,122.08,9.269999999999996,140.62,131.35
912,Lee Evans,WR,BUF,2007.0,26.0,41.89,0.0,113.0,55.0,849.0,5.0,48.7,16.0,16.0,85.0,3.4,53.1,15.4,0.0,3.95,3.97,51.0,19.0,1.06,0.64,13,26.0,5.4,24.78828828828829,8.211711711711711,444.0,72.96193693693695,262.0,58.977252252252256,2834.0,158.07319819819818,11.0,2.4817567567567567,14.0,3.1576576576576576,75.91216216216216,6.415315315315316,10.800000000000002,5.587657657657658,4.710945945945945,5.436486486486487,26.0,5.521846846846846,168.67119369369368,-9.7,22,-3.7,-6.7,6.7,0.1,445.0,263.0,59.1,2842.0,12.0,14.0,26.0,208.0,73.8,2634.0,164.6,448.0,1800.0,4.02,8.0,91.0,112.5,96.0,129.0,34.0,259.0,201.0,74.0,36.8,20.0,4642.0,126.0,0.7168539325842697,0.9707865168539326,917.0,0.6773399014778325,0.976073187895848,0.2987332864180155,0.2539325842696629,1.1764275438585565,0.0,0.0,41.89,86.485,214.86,128.375
913,Peerless Price,WR,BUF,2007.0,31.0,214.86,0.0,13.0,7.0,68.0,0.0,53.8,4.0,4.0,22.0,1.8,17.0,9.7,0.0,3.95,3.97,51.0,19.0,1.06,0.64,13,26.0,5.4,24.78828828828829,8.211711711711711,444.0,72.96193693693695,262.0,58.977252252252256,2834.0,158.07319819819818,11.0,2.4817567567567567,14.0,3.1576576576576576,75.91216216216216,6.415315315315316,10.800000000000002,5.587657657657658,4.710945945945945,5.436486486486487,26.0,5.521846846846846,168.67119369369368,-9.7,22,-3.7,-6.7,6.7,0.1,445.0,263.0,59.1,2842.0,12.0,14.0,26.0,208.0,73.8,2634.0,164.6,448.0,1800.0,4.02,8.0,91.0,112.5,96.0,129.0,34.0,259.0,201.0,74.0,36.8,20.0,4642.0,126.0,0.7168539325842697,0.7460674157303371,917.0,0.6773399014778325,0.7012667135819846,0.023926812104152005,0.029213483146067417,0.8190331835652033,0.0,0.0,41.89,86.485,214.86,128.375
914,Bobby Wade,WR,MIN,2007.0,26.0,169.09,0.0,84.0,54.0,647.0,3.0,64.3,16.0,12.0,40.0,3.4,40.4,12.0,3.0,4.18,5.44,76.0,22.0,1.52,1.75,28,38.0,8.6,26.20159151193634,10.018567639257297,377.0,71.30636604774536,213.0,56.52679045092838,2426.0,162.0299734748011,11.0,2.945888594164456,13.0,3.4615384615384612,64.17506631299734,6.43395225464191,11.442175066312995,5.5783819628647215,4.668355437665783,5.476127320954907,31.0,7.531034482758621,160.45427055702916,-0.8,31,-6.7,14.4,6.8,0.4,432.0,249.0,57.6,2938.0,12.0,14.0,38.0,193.0,74.2,2745.0,171.6,494.0,2634.0,5.33,22.0,131.0,164.6,83.0,169.0,33.0,285.0,196.0,64.0,32.7,34.0,5572.0,176.0,0.5925925925925926,0.787037037037037,1283.0,0.5633083730428863,0.7835262083049693,0.22021783526208305,0.19444444444444445,1.1325488670621413,0.0,0.0,165.24,11.656666666666666,196.36,176.89666666666668
915,Sidney Rice,WR,MIN,2007.0,21.0,196.36,0.0,53.0,31.0,396.0,4.0,58.5,13.0,4.0,60.0,2.4,30.5,12.8,0.0,4.18,5.44,76.0,22.0,1.52,1.75,28,38.0,8.6,26.20159151193634,10.018567639257297,377.0,71.30636604774536,213.0,56.52679045092838,2426.0,162.0299734748011,11.0,2.945888594164456,13.0,3.4615384615384612,64.17506631299734,6.43395225464191,11.442175066312995,5.5783819628647215,4.668355437665783,5.476127320954907,31.0,7.531034482758621,160.45427055702916,-0.8,31,-6.7,14.4,6.8,0.4,432.0,249.0,57.6,2938.0,12.0,14.0,38.0,193.0,74.2,2745.0,171.6,494.0,2634.0,5.33,22.0,131.0,164.6,83.0,169.0,33.0,285.0,196.0,64.0,32.7,34.0,5572.0,176.0,0.5925925925925926,0.7152777777777778,1283.0,0.5633083730428863,0.6980939414567733,0.134785568413887,0.12268518518518519,1.098629538769796,0.0,0.0,165.24,11.656666666666666,196.36,176.89666666666668
916,Troy Williamson,WR,MIN,2007.0,24.0,165.24,0.0,39.0,18.0,240.0,1.0,46.2,11.0,8.0,60.0,1.6,21.8,13.3,0.0,4.18,5.44,76.0,22.0,1.52,1.75,28,38.0,8.6,26.20159151193634,10.018567639257297,377.0,71.30636604774536,213.0,56.52679045092838,2426.0,162.0299734748011,11.0,2.945888594164456,13.0,3.4615384615384612,64.17506631299734,6.43395225464191,11.442175066312995,5.5783819628647215,4.668355437665783,5.476127320954907,31.0,7.531034482758621,160.45427055702916,-0.8,31,-6.7,14.4,6.8,0.4,432.0,249.0,57.6,2938.0,12.0,14.0,38.0,193.0,74.2,2745.0,171.6,494.0,2634.0,5.33,22.0,131.0,164.6,83.0,169.0,33.0,285.0,196.0,64.0,32.7,34.0,5572.0,176.0,0.5925925925925926,0.6828703703703703,1283.0,0.5633083730428863,0.64499659632403,0.08168822328114364,0.09027777777777778,0.9048541655757449,0.0,0.0,165.24,11.656666666666666,196.36,176.89666666666668
917,Arnaz Battle,WR,SFO,2007.0,27.0,175.11,0.0,104.0,50.0,600.0,5.0,48.1,16.0,15.0,57.0,3.1,37.5,12.0,3.0,4.20,4.31,57.0,15.0,1.22,0.64,32,55.0,10.3,28.9959266802444,5.749490835030549,491.0,63.358859470468424,261.0,53.16313645621182,2581.0,152.51364562118127,14.0,2.8340122199592668,17.0,3.4877800407331976,47.295315682281064,5.225050916496945,9.90325865580448,4.15969450101833,3.2738900203665984,4.2596741344195515,50.0,9.232586558044806,189.5166802443992,-32.2,23,-42.1,-3.1,11.4,0.8,513.0,274.0,53.4,2685.0,15.0,17.0,55.0,365.0,64.3,2320.0,145.0,357.0,1477.0,4.14,8.0,65.0,92.3,70.0,96.0,25.0,191.0,204.0,49.0,24.0,23.0,4162.0,235.0,0.5419103313840157,0.7446393762183237,1212.0,0.5486033519553073,0.7720670391061453,0.22346368715083798,0.20272904483430798,1.102277610657499,0.0,0.0,74.53,75.66666666666669,200.95,150.1966666666667
918,Darrell Jackson,WR,SFO,2007.0,29.0,74.53,0.0,104.0,46.0,497.0,3.0,44.2,15.0,15.0,34.0,3.1,33.1,10.8,1.0,4.20,4.31,57.0,15.0,1.22,0.64,32,55.0,10.3,28.9959266802444,5.749490835030549,491.0,63.358859470468424,261.0,53.16313645621182,2581.0,152.51364562118127,14.0,2.8340122199592668,17.0,3.4877800407331976,47.295315682281064,5.225050916496945,9.90325865580448,4.15969450101833,3.2738900203665984,4.2596741344195515,50.0,9.232586558044806,189.5166802443992,-32.2,23,-42.1,-3.1,11.4,0.8,513.0,274.0,53.4,2685.0,15.0,17.0,55.0,365.0,64.3,2320.0,145.0,357.0,1477.0,4.14,8.0,65.0,92.3,70.0,96.0,25.0,191.0,204.0,49.0,24.0,23.0,4162.0,235.0,0.5419103313840157,0.7446393762183237,1212.0,0.5486033519553073,0.7337057728119181,0.1851024208566108,0.20272904483430798,0.9130532874946283,0.0,0.0,74.53,75.66666666666669,200.95,150.1966666666667
919,Ashley Lelie,WR,SFO,2007.0,27.0,200.95,0.0,27.0,10.0,115.0,0.0,37.0,15.0,3.0,47.0,0.7,7.7,11.5,1.0,4.20,4.31,57.0,15.0,1.22,0.64,32,55.0,10.3,28.9959266802444,5.749490835030549,491.0,63.358859470468424,261.0,53.16313645621182,2581.0,152.51364562118127,14.0,2.8340122199592668,17.0,3.4877800407331976,47.295315682281064,5.225050916496945,9.90325865580448,4.15969450101833,3.2738900203665984,4.2596741344195515,50.0,9.232586558044806,189.5166802443992,-32.2,23,-42.1,-3.1,11.4,0.8,513.0,274.0,53.4,2685.0,15.0,17.0,55.0,365.0,64.3,2320.0,145.0,357.0,1477.0,4.14,8.0,65.0,92.3,70.0,96.0,25.0,191.0,204.0,49.0,24.0,23.0,4162.0,235.0,0.5419103313840157,0.594541910331384,1212.0,0.5486033519553073,0.5914338919925513,0.04283054003724395,0.05263157894736842,0.8137802607076351,0.0,0.0,74.53,75.66666666666669,200.95,150.1966666666667
